title,address,city,state,zip,url,featured_image,care_types,care_types_raw
Ashely Manor - Cory Lane,"9327 West Cory Lane, Boise, ID 83704",Boise,ID,83704,https://app.seniorplace.com/communities/show/008242a1-d19d-411a-9a7e-b1384088097d,https://app.seniorplace.com/api/files/public/561904a1-b6a2-4c22-8f73-b2bc3e979f8a,"Assisted Living Community, Memory Care","Assisted Living Facility, Memory Care"
Ashley Manor - Arlington,"3123 Arlington Avenue, Caldwell, ID 83605",Caldwell,ID,83605,https://app.seniorplace.com/communities/show/12a63930-65b7-4ab4-970e-f7df44103e69,https://app.seniorplace.com/api/files/public/49188c13-80c5-4706-8507-bbcd5b1d50f4,"Assisted Living Community, Memory Care","Assisted Living Facility, Memory Care"
Ashley Manor - Buttercup Trail,"1210 Buttercup Trail, Kimberly, ID 83341",Kimberly,ID,83341,https://app.seniorplace.com/communities/show/1888e6b2-a969-4a67-9ea9-806181f619ce,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/05536ab2c499cbc2c550a7af1876d499.jpg,"Assisted Living Community, Memory Care","Assisted Living Facility, Memory Care"
Ashley Manor - Cedar,"1525 East Cedar Street, Pocatello, ID 83201",Pocatello,ID,83201,https://app.seniorplace.com/communities/show/75ef532d-c88f-4a00-856a-5399a081dde0,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/6c5bbcaf871893f831b40ad33230d9c2.jpg,"Assisted Living Community, Memory Care","Assisted Living Facility, Memory Care"
Ashley Manor - Cloverdale Memory Care,"3749 North Cloverdale Road, Boise, ID 83713",Boise,ID,83713,https://app.seniorplace.com/communities/show/785d74ee-e3db-4535-83cb-a30c5af2f4e9,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/283264b36e9233cf297bd2162beeac7a.jpg,"Assisted Living Community, Home Care, Memory Care","Assisted Living Facility, Memory Care, Hospice"
Ashley Manor - Crescent,"421 Crescent Drive, Caldwell, ID 83605",Caldwell,ID,83605,https://app.seniorplace.com/communities/show/7e11e845-3faf-4726-9dd6-ffbb8fec41f7,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/df3f9a9b76ae8e2880f06fd326f2322f.jpg,"Assisted Living Community, Memory Care","Assisted Living Facility, Memory Care"
Ashley Manor - Harmony,"2703 South Harmony Avenue, Boise, ID 83706",Boise,ID,83706,https://app.seniorplace.com/communities/show/98db2851-299d-4ef4-91e2-0d4fa4221b4a,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/73f5e372e6cfecfb08a98e352bebba0f.jpg,"Assisted Living Community, Memory Care","Assisted Living Facility, Memory Care"
Ashley Manor - Hawthorne,"4826 Hawthorne Road, Chubbuck, ID 83202",Chubbuck,ID,83202,https://app.seniorplace.com/communities/show/5876d5f4-715e-482d-9295-120e9a23fd1d,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/778229fdcf09459bb4be69f2d7addd21.jpg,"Assisted Living Community, Memory Care","Assisted Living Facility, Memory Care"
Ashley Manor - Hill Road,"3424 West Hill Road, Boise, ID 83703",Boise,ID,83703,https://app.seniorplace.com/communities/show/8548a2ed-9c5a-432c-b4bb-fc0a93c34bba,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/89f2711d478c367045671dfccf11e2ce.jpg,"Assisted Living Community, Memory Care","Assisted Living Facility, Memory Care"
Ashley Manor - Hyde Park,"1908 North 13th Street, Boise, ID 83702",Boise,ID,83702,https://app.seniorplace.com/communities/show/abeb5d88-a954-4890-a221-ca4ed2f35fb4,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/b1da088edc507479b3246795a1b7cb84.jpg,"Assisted Living Community, Memory Care","Assisted Living Facility, Memory Care"
Ashley Manor - Iowa,"2604 Iowa Avenue, Caldwell, ID 83605",Caldwell,ID,83605,https://app.seniorplace.com/communities/show/8d68be08-7b9b-46ad-b611-bb9aff5680c7,https://app.seniorplace.com/api/files/public/5a2857a5-cf6a-4ec6-a7b4-c4faf6692aed,"Assisted Living Community, Assisted Living Home, Memory Care","Assisted Living Facility, Assisted Living Home, Memory Care"
Ashley Manor - Middleton,"620 9th Street, Middleton, ID 83644",Middleton,ID,83644,https://app.seniorplace.com/communities/show/9b68ba07-ec64-4bd9-beb7-f69189238d5c,https://app.seniorplace.com/api/files/public/60e8f169-e886-43a4-b18e-f392c43260c8,"Assisted Living Community, Memory Care","Assisted Living Facility, Memory Care"
Ashley Manor - Midland,"67 South Midland Boulevard, Nampa, ID 83651",Nampa,ID,83651,https://app.seniorplace.com/communities/show/58c335ab-f012-454a-b44e-ec64738012f4,https://app.seniorplace.com/api/files/public/db96e472-5801-4437-a1ce-5aa3e4bad2cc,"Assisted Living Community, Memory Care","Assisted Living Facility, Memory Care"
Ashley Manor - Mountain Home,"940 West 8th South, Mountain Home, ID 83647",Mountain Home,ID,83647,https://app.seniorplace.com/communities/show/cf4faed8-1d45-4268-a76f-1118ff5bfc48,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/c35163b815d01e2f705cc25238ca99b9.jpg,"Assisted Living Community, Memory Care","Assisted Living Facility, Memory Care"
Ashley Manor - Parkview Drive,"482 Parkview Loop East, Twin Falls, ID 83301",Twin Falls,ID,83301,https://app.seniorplace.com/communities/show/da51e0d9-2163-4143-bd45-759d0f1247d1,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/4b33b157c8b7728a502224ed4d89f482.jpg,"Assisted Living Community, Memory Care","Assisted Living Facility, Memory Care"
Ashley Manor - Storybook Way Memory Care,"126 North Story Book Way, Eagle, ID 83616",Eagle,ID,83616,https://app.seniorplace.com/communities/show/6c051db6-7e87-42b0-9928-679d4a41f4e2,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/ced7e658441dff00c0d01970ea244820.jpg,"Assisted Living Community, Memory Care","Assisted Living Facility, Memory Care"
Ashley Manor Care Centers Inc - Elgin Way,"3961 Elgin Way, Boise, ID 83713",Boise,ID,83713,https://app.seniorplace.com/communities/show/0017952b-efae-4337-bdb6-0c7016b9c85f,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/669f896c325191c90bcdc499ec96a668.jpg,"Assisted Living Community, Assisted Living Home, Memory Care","Assisted Living Facility, Assisted Living Home, Memory Care"
Ashley Manor Care Centers Inc - Highmont,"11099 West Highmont Drive, Boise, ID 83709",Boise,ID,83709,https://app.seniorplace.com/communities/show/513a5d08-c905-4714-84eb-105fea4d2425,https://app.seniorplace.com/api/files/public/03696196-9492-42be-9580-c4927bbcb721,"Assisted Living Community, Assisted Living Home, Memory Care","Assisted Living Facility, Assisted Living Home, Memory Care"
Ashley Manor Care Centers Inc - Orchard,"2150 South Orchard Street, Boise, ID 83705",Boise,ID,83705,https://app.seniorplace.com/communities/show/c44eac82-18a6-4251-8b23-b2486bdc96a5,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/e7ea43875c84454a2a49fc467de9d832.jpg,"Assisted Living Community, Assisted Living Home, Memory Care","Assisted Living Facility, Assisted Living Home, Memory Care"
Ashley Manor Senior Living,"9327 West Cory Lane, Boise, ID 83704",Boise,ID,83704,https://app.seniorplace.com/communities/show/99d554b3-73c1-4395-b84e-7d345b54bebb,https://app.seniorplace.com/api/files/public/0fb4d6bc-20f6-4f09-a97b-50484762b44e,,
Aspen Creek Assisted Living,"4119 Lenity Living Avenue, Caldwell, ID 83605",Caldwell,ID,83605,https://app.seniorplace.com/communities/show/03e5e808-4a57-474d-90cc-b63e51408da9,https://app.seniorplace.com/api/files/public/98fdcf38-aeba-4bff-80c4-086501ccbec7,"Assisted Living Community, Memory Care","Assisted Living Facility, Memory Care"
Aspen Home Health Services,"3470 Washington Parkway, Idaho Falls, ID 83404",Idaho Falls,ID,83404,https://app.seniorplace.com/communities/show/32c7a80d-2592-4d10-9985-66433209dbe8,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/4c0faf59cdbd99cb98b09861b10b8f41.jpg,Home Care,Home Health
Aspen Valley Senior Living Community,"4455 East Warm Springs Avenue, Boise, ID 83716",Boise,ID,83716,https://app.seniorplace.com/communities/show/b7b66262-af50-48fc-9913-f6e61554335f,,"Assisted Living Community, Memory Care","Assisted Living Facility, Memory Care"
Assisted Living on Shamrock - Mental Health Only Not Elderly Care,"2716 Shamrock Avenue, Nampa, ID 83686",Nampa,ID,83686,https://app.seniorplace.com/communities/show/8e5801d3-fdb1-45eb-9dc7-911685c66d10,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/b92cd32dec03096fdebd55d8ac19177a.jpg,Assisted Living Community,Assisted Living Facility
Auburn Crest Home Health,"397 Blue Lakes Boulevard North, Twin Falls, ID 83301",Twin Falls,ID,83301,https://app.seniorplace.com/communities/show/dd7d563e-0767-420c-8bce-000e03af63dc,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/cc27c8b9d33c9379e8c3c558c13342ae.jpg,Home Care,Home Health
Autumn Breeze Assisted Living,"1083 Burley Avenue, Buhl, ID 83316",Buhl,ID,83316,https://app.seniorplace.com/communities/show/58beafd0-a5c3-472c-be4c-facc04cd641e,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/c4faccf20b3a78fb2713019098b34908.jpg,"Assisted Living Community, Memory Care","Assisted Living Facility, Memory Care"
Autumn Haven Assisted Living,"924 Christian Way, Rupert, ID 83350",Rupert,ID,83350,https://app.seniorplace.com/communities/show/d08551ef-7442-4360-86cb-78c8ec6dea85,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/04723c21e437b173e5570c3ff433e645.jpg,"Assisted Living Community, Memory Care","Assisted Living Facility, Memory Care"
Avista Senior Living Garden City,"5815 Coffey Street, Boise, ID 83714",Boise,ID,83714,https://app.seniorplace.com/communities/show/0fec588e-10c0-423e-aab2-c9ef08d2c85d,,"Assisted Living Community, Memory Care","Assisted Living Facility, Memory Care"
Avista Senior Living Nampa,"715 West Comstock Avenue, Nampa, ID 83651",Nampa,ID,83651,https://app.seniorplace.com/communities/show/a14fb7f0-c26c-4217-a6e9-78badfd6eaec,,"Assisted Living Community, Memory Care","Assisted Living Facility, Memory Care"
Avista Senior Living Twin Falls,"1800 Harrison Street North, Twin Falls, ID 83301",Twin Falls,ID,83301,https://app.seniorplace.com/communities/show/31bc6895-b437-41a0-a9d6-538424aeb17e,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/b06a49ec7adbc0677e37d52fed1c935f.jpg,"Assisted Living Community, Memory Care","Assisted Living Facility, Memory Care"
Barber Station Assisted Living and Memory Care - Long Wait List - No Referral Fee,"3266 East Barber Valley Drive, Barber Valley, ID 83716",Barber Valley,ID,83716,https://app.seniorplace.com/communities/show/a8cfd9d9-a493-4f0f-8f32-496d060614af,https://app.seniorplace.com/api/files/public/8c6f7485-1c95-40d8-b860-7ad3f77d31de,"Assisted Living Community, Memory Care","Assisted Living Facility, Memory Care"
Basil Celany Living Center,"2712 West Irene Street, Boise, ID 83702",Boise,ID,83702,https://app.seniorplace.com/communities/show/893fa326-0b87-445e-85d7-eb0b6b35fc54,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/3243722a807a7f663f0eb062ca1d00da.jpg,"Assisted Living Community, Assisted Living Home","Assisted Living Facility, Assisted Living Home"
Bear Lake Manor,"855 Boise Street, Montpelier, ID 83254",Montpelier,ID,83254,https://app.seniorplace.com/communities/show/966f6cb0-564f-4c31-af19-415b7513dc8e,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/fca9507dec5f238867a64d8a2474fc64.jpg,"Assisted Living Community, Memory Care","Assisted Living Facility, Memory Care"
Bear Lake Memorial Hospital Home Health,"465 Washington Street, Montpelier, ID 83254",Montpelier,ID,83254,https://app.seniorplace.com/communities/show/48fbb536-3762-458d-9c1e-71f02403018c,,Home Care,Home Health
Beewell Assisted Living Winterberry,"3989 East Winterberry Drive, Nampa, ID 83687",Nampa,ID,83687,https://app.seniorplace.com/communities/show/a6caf6ff-32c5-405b-9849-c23674d1386a,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/5b7a8177b8d70a30d98308ca8da22293.jpg,"Assisted Living Community, Memory Care","Assisted Living Facility, Memory Care"
Best Homecare and Staffing,"16174 North High Desert Street, Nampa, ID 83687",Nampa,ID,83687,https://app.seniorplace.com/communities/show/889a5283-0104-486c-a44c-cc292a5108dd,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/e89a9beebaf6a82d43e1b4c8c3810ff0.jpg,Home Care,Home Health
Bluebird Hospice,"3080 Gentry Way, Meridian, ID 83642",Meridian,ID,83642,https://app.seniorplace.com/communities/show/c9a87291-5131-4b76-9151-eda0adb083aa,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/16a7256431836e89633c2f5d7b85f02e.jpg,Home Care,"Home Health, Hospice"
Bluebonnet Haus,"641 Rimview Drive, Twin Falls, ID 83301",Twin Falls,ID,83301,https://app.seniorplace.com/communities/show/b6523a64-4443-4648-8e28-7d5580eb6f43,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/3fdd5926097da8c2167744dc4c5587d4.jpg,"Assisted Living Community, Memory Care","Assisted Living Facility, Memory Care"
Bridge Assisted Living at Sandpoint,"1123 North Division Avenue, Sandpoint, ID 83864",Sandpoint,ID,83864,https://app.seniorplace.com/communities/show/a72a05f7-da73-4090-888f-06fb5b4a81eb,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/779579ca44deb9ccf00bbd6dfd42b339.jpg,"Assisted Living Community, Memory Care","Assisted Living Facility, Memory Care"
"Bridge at Post Falls, the","515 North Garden Plaza Court, Post Falls, ID 83854",Post Falls,ID,83854,https://app.seniorplace.com/communities/show/bd912f4a-6b08-4175-9f20-56b70b4336b2,,"Assisted Living Community, Memory Care","Assisted Living Facility, Memory Care"
"Bridge at Valley View, the","1130 North Allumbaugh Street, Boise, ID 83704",Boise,ID,83704,https://app.seniorplace.com/communities/show/2da4b08e-2b13-4a5b-87d9-2daf20283ffb,,"Assisted Living Community, Memory Care","Assisted Living Facility, Memory Care"
Bridgeview Estates - Rcf,"1828 Bridgeview Boulevard, Twin Falls, ID 83301",Twin Falls,ID,83301,https://app.seniorplace.com/communities/show/0406f818-bef2-43bd-b2ea-469529de4956,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/a6fddb9021593a5d75e656fbc0124217.jpg,"Assisted Living Community, Memory Care, Nursing Home","Assisted Living Facility, Memory Care, Skilled Nursing"
Brightstar Care Homes Hobble Creek,"5578 North Eagle Road, Boise, ID 83713",Boise,ID,83713,https://app.seniorplace.com/communities/show/23ef7d65-8558-44c0-9898-1cb09e9f64d9,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/3240b7d8ea83ae4267bcc6368a0c3d99.jpg,"Assisted Living Community, Memory Care","Assisted Living Facility, Memory Care"
Brightstar Care Homes Overland,"2940 East Overland Road, Meridian, ID 83642",Meridian,ID,83642,https://app.seniorplace.com/communities/show/3a66800e-a7be-49f1-9f02-d4ab61818f5d,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/3b25eac0830f4e6d3b23dc15ff2b69e9.jpg,"Assisted Living Community, Memory Care","Assisted Living Facility, Memory Care"
Brightstar Care Homes Prickly Pear,"4073 West Prickly Pear Drive, Eagle, ID 83616",Eagle,ID,83616,https://app.seniorplace.com/communities/show/e1c1601e-24b1-45da-8edf-a72f5caf56c7,https://app.seniorplace.com/api/files/public/a18f6ac0-7abc-4226-91bd-a2915276286b,"Assisted Living Community, Assisted Living Home, Memory Care","Assisted Living Facility, Assisted Living Home, Memory Care"
Brightstar Care Homes Settlers,"3336 North Meridian Road, Meridian, ID 83646",Meridian,ID,83646,https://app.seniorplace.com/communities/show/80a381a7-8c80-4ff4-9cf9-6e0205d85dbd,https://app.seniorplace.com/api/files/public/00499a89-ce9c-4a55-aa8f-26278200b881,"Assisted Living Community, Memory Care","Assisted Living Facility, Memory Care"
Brightstar Care Homes Stephen,"2222 South Stephen Avenue, Boise, ID 83706",Boise,ID,83706,https://app.seniorplace.com/communities/show/9dc635d3-eb14-4ae0-83c0-f9e8ffcdfdcd,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/32b22cc823c9e0d23dcfc8f684a00135.jpg,"Assisted Living Community, Assisted Living Home, Memory Care","Assisted Living Facility, Assisted Living Home, Memory Care"
Brightstar Care Homes Summerset,"3940 South Summerset Way, Boise, ID 83709",Boise,ID,83709,https://app.seniorplace.com/communities/show/18bc4984-b088-451c-8370-a581d2326e61,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/c24e5b5b2b5b509e520b1877233ac48f.jpg,"Assisted Living Community, Assisted Living Home","Assisted Living Facility, Assisted Living Home"
Brightstar Care Homes Taft,"2903 West Taft Street, Boise, ID 83703",Boise,ID,83703,https://app.seniorplace.com/communities/show/10031a7e-872d-4050-aeab-4026fed8faf3,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/3dbb2d66c39fce79f7c8616757bd7cd6.jpg,"Assisted Living Community, Memory Care","Assisted Living Facility, Memory Care"
Brio Idaho Hospice,"950 Memorial Drive, Idaho Falls, ID 83402",Idaho Falls,ID,83402,https://app.seniorplace.com/communities/show/9fc581b7-cf61-4094-8414-b0dfe6f1087c,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/c0a3ff47ae377fd574a7b4fd156b0e3d.jpg,Home Care,Home Health
Broadway Hills,"215 Constellation Drive, Idaho Falls, ID 83402",Idaho Falls,ID,83402,https://app.seniorplace.com/communities/show/5cd1c95d-f825-43eb-95ac-d7fba59c7eb6,,"Assisted Living Community, Memory Care","Assisted Living Facility, Memory Care"
Brookdale Boise Parkcenter,"739 East Parkcenter Blvd, Boise, ID",Boise,ID,,https://app.seniorplace.com/communities/show/0841c367-4516-43e6-a493-a6543b5c9a8b,https://app.seniorplace.com/api/files/public/67200d1b-1b8a-4588-b0ac-3f5109627f71,"Assisted Living Community, Independent Living","Independent Living, Assisted Living Facility"
Brookdale Boise Parkcenter - Independent Living,"767 E. Parkcenter Blvd., Boise, ID 83706",Boise,ID,83706,https://app.seniorplace.com/communities/show/4edd282b-847c-4066-9a21-c147c1570ca9,https://app.seniorplace.com/api/files/public/13d634a6-4140-405a-8ab6-52b8071b81c0,Independent Living,Independent Living
Brookdale Chubbuck,"4080 Hawthorne Road, Chubbuck, ID 83202",Chubbuck,ID,83202,https://app.seniorplace.com/communities/show/24183d5f-25f4-45f6-92d0-708358a6e8bc,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/43d13f26aac895f1d81e7a5c513be973.jpg,"Assisted Living Community, Memory Care","Assisted Living Facility, Memory Care"
Brookdale Coeur D'Alene,"205 East Anton Avenue, Coeur d'Alene, ID 83815",Coeur d'Alene,ID,83815,https://app.seniorplace.com/communities/show/f68511df-e298-4026-a0ae-a09dc6e4e3d2,https://app.seniorplace.com/api/files/public/261a2455-a352-4198-8a82-3fbff3bcba37,"Assisted Living Community, Memory Care","Assisted Living Facility, Memory Care"
Brookdale Lewiston,"2975 Juniper Drive, Lewiston, ID 83501",Lewiston,ID,83501,https://app.seniorplace.com/communities/show/c7310a8b-f60e-4a43-8c83-bd74f7675995,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/e48fe1447f58faf33ded5599e9d5fa80.jpg,"Assisted Living Community, Memory Care","Assisted Living Facility, Memory Care"
Brookdale Pocatello,"1501 Baldy Avenue, Pocatello, ID 83201",Pocatello,ID,83201,https://app.seniorplace.com/communities/show/bf29c819-43b5-41f5-ae2c-c3d6849bfed7,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/f3c479ec1b9372487189a9138cbeb480.jpg,"Assisted Living Community, Memory Care","Assisted Living Facility, Memory Care"
Brookdale Twin Falls,"1367 Locust Street North, Twin Falls, ID 83301",Twin Falls,ID,83301,https://app.seniorplace.com/communities/show/c561c74f-2ce2-4d10-9732-1d71c65de293,,"Assisted Living Community, Memory Care","Assisted Living Facility, Memory Care"
Brooklyn House,"9976 West Pattie Drive, Boise, ID 83704",Boise,ID,83704,https://app.seniorplace.com/communities/show/3547360b-d3a8-4434-89d5-68a30e704f15,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/9dd4b1c5505c4babf5c8111f7efadfa2.jpg,"Assisted Living Community, Assisted Living Home, Memory Care","Assisted Living Facility, Assisted Living Home, Memory Care"
Brookside Landing Orofino,"431 Johnson Avenue, Orofino, ID 83544",Orofino,ID,83544,https://app.seniorplace.com/communities/show/2a31b8ff-6847-45ee-b344-ff7730a21af4,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/be2ff977100d7f835f132dc1cc5b1973.jpg,"Assisted Living Community, Memory Care","Assisted Living Facility, Memory Care"
Canyon Home Care & Hospice,"929 Northwest 16th Street, Fruitland, ID 83619",Fruitland,ID,83619,https://app.seniorplace.com/communities/show/9bc0ca0c-6375-41cb-bdd8-b7f12d0abf64,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/42d548f13c1a2ee851a25cd6082a05d5.jpg,Home Care,"Home Health, Hospice"
Canyons Senior Living,"1215 Cheney Drive West, Twin Falls, ID 83301",Twin Falls,ID,83301,https://app.seniorplace.com/communities/show/c8ce63e7-c54f-47df-84c9-6fdb5118df93,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/7ada4f4a570deffd0fa7278ab073acf1.jpg,"Assisted Living Community, Memory Care","Assisted Living Facility, Memory Care"
Caring Hearts,"3480 East Center Street, Pocatello, ID 83201",Pocatello,ID,83201,https://app.seniorplace.com/communities/show/34ba8c72-13ca-4028-98f1-771f88da2019,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/d0e85011eb9f26f57a28810b9278591a.jpg,"Assisted Living Community, Memory Care","Assisted Living Facility, Memory Care"
Cenoma House,"1930 Heyburn Avenue East, Twin Falls, ID 83301",Twin Falls,ID,83301,https://app.seniorplace.com/communities/show/9577f74a-861f-479c-a171-05033d58ef13,,"Assisted Living Community, Assisted Living Home, Memory Care","Assisted Living Facility, Assisted Living Home, Memory Care"
Centerwell Home Health,"1230 North Northwood Center Court, Coeur d'Alene, ID 83814",Coeur d'Alene,ID,83814,https://app.seniorplace.com/communities/show/e47b9a6b-5f73-434b-a7b5-9a41a88a18e8,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/00ae1fba5241d0dab566009e0df885c5.jpg,Home Care,Home Health
Chateau De Boise,"7250 W. Poplar St., Boise, ID 83704",Boise,ID,83704,https://app.seniorplace.com/communities/show/9f92b0fe-809f-4ef1-8c7e-7ec9db770339,https://app.seniorplace.com/api/files/public/8b2def2c-2d28-43ac-b22e-bb039bcfae0f,Independent Living,Independent Living
Clement Home Assisted Living,"3909 West Clement Road, Boise, ID 83704",Boise,ID,83704,https://app.seniorplace.com/communities/show/eebb0520-6544-461f-957f-6ff594b6e155,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/7269494931642916b84da2b2e519e3e5.jpg,"Assisted Living Community, Assisted Living Home","Assisted Living Facility, Assisted Living Home"
Colibri Assisted Living,"18035 Celestia Drive, Nampa, ID 83687",Nampa,ID,83687,https://app.seniorplace.com/communities/show/1c334da1-b99d-4c27-b2bf-cca64f46e494,,"Assisted Living Community, Assisted Living Home, Memory Care","Assisted Living Facility, Assisted Living Home, Memory Care"
Community Restorium,"6619 Kaniksu Street, Bonners Ferry, ID 83805",Bonners Ferry,ID,83805,https://app.seniorplace.com/communities/show/6db23eb1-74f9-4b62-8ab5-4ccda3121df2,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/f1f4b9eb80e10766b14cc962c1576c47.jpg,"Assisted Living Community, Memory Care","Assisted Living Facility, Memory Care"
