title,address,city,state,zip,url,featured_image,care_types,care_types_raw
A PARENT'S PARADISE AND CARE LLC,"18175 West Banff Lane, Surprise, AZ 85388",Surprise,AZ,85388,https://app.seniorplace.com/communities/show/7871b744-81a5-4561-8d1c-6f38223bfd3e,https://app.seniorplace.com/api/files/public/f510c4df-8b54-4e73-a754-87a226059263,Assisted Living Home,Assisted Living Home
A PARENT'S PARADISE L L C,"15922 North 164th Lane, Surprise, AZ 85388",Surprise,AZ,85388,https://app.seniorplace.com/communities/show/3860d6c5-2af4-4129-b9a5-966aeed28e8f,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/ccea538cac10510a34864aab9f70efce.jpg,Assisted Living Home,Assisted Living Home
A Place for Joy of Assisted Living DO NOT REFER FOR ANY REASON!,"1221 S Arroya Circle, Mesa, AZ 85206",Mesa,AZ,85206,https://app.seniorplace.com/communities/show/052673e9-eee6-4127-a59d-19c611fbd2b8,https://app.seniorplace.com/api/files/public/ccb45d84-437d-4046-abe2-f2bce1e9c37c,Assisted Living Home,Assisted Living Home
A Place for Mom and Dad Assisted Living LLC,"7658 West Robin Lane, Peoria, AZ 85383",Peoria,AZ,85383,https://app.seniorplace.com/communities/show/93ebf3de-d601-47f6-8854-a071a9ffe627,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/62ce9d184bf5c3a5aceac50cc33c4f78.jpg,Assisted Living Home,Assisted Living Home
A PLACE FOR YOUR LOVED ONES,"13639 West Banff Lane, Surprise, AZ 85379",Surprise,AZ,85379,https://app.seniorplace.com/communities/show/62877d0e-ec7c-4345-bdf4-a4c6d13b999d,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/3c9b85efd2eaa2eb7a8d6cee31c3bdd0.jpg,Assisted Living Home,Assisted Living Home
A PLACE FOR YOUR LOVED ONES II,"18429 West Caribbean Lane, Surprise, AZ 85388",Surprise,AZ,85388,https://app.seniorplace.com/communities/show/6a1b10c7-8b03-4ffe-b4e4-296c40152ed7,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/30af5b32a4ba6a043b37fe0ef6b44eaa.jpg,Assisted Living Home,Assisted Living Home
A PLACE IN THE SUN,"6879 East Vernon Avenue, Scottsdale, AZ 85257",Scottsdale,AZ,85257,https://app.seniorplace.com/communities/show/9f48f98a-3e17-4a52-b282-08254275e8e0,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/01ff9f03921818bdeaf5ed3b1f5887d2.jpg,Assisted Living Home,Assisted Living Home
A Place Of Joy Assisted Living,"1221 South Arroya Circle, Mesa, AZ 85206",Mesa,AZ,85206,https://app.seniorplace.com/communities/show/defe37f6-86f6-462d-b045-b59dbafe2348,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/a6ef4cf7ceb01b1b6ded48be2457e527.jpg,Assisted Living Home,Assisted Living Home
A R D C SCOTTSDALE HOME,"8632 East Pecos Lane, Scottsdale, AZ 85250",Scottsdale,AZ,85250,https://app.seniorplace.com/communities/show/447dc5e4-11f3-4cc1-816d-db8a7511dce3,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/73b847f87fdc3c26ed013804f722cd1c.jpg,Assisted Living Home,Assisted Living Home
A SPECIAL PLACE CARE HOME,"4240 West 21st Lane, Yuma, AZ 85364",Yuma,AZ,85364,https://app.seniorplace.com/communities/show/042870fa-33a5-4950-8945-d5c60e4e72cc,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/4b6fa40e5b6fa4163c50947430a7b1f2.jpg,Assisted Living Home,Assisted Living Home
A Special Place Care Home 2,"2543 West 20th Street, Yuma, AZ 85364",Yuma,AZ,85364,https://app.seniorplace.com/communities/show/8706efe7-39f5-485c-a381-d07297c9ca61,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/014adef0f87b4aa324688d275587680a.jpg,Assisted Living Home,Assisted Living Home
A TENDER TOUCH ASSISTED LIVING HOME II,"2827 East Thunderbird Road, Phoenix, AZ 85032",Phoenix,AZ,85032,https://app.seniorplace.com/communities/show/86eba556-1253-4e07-bc6c-9bea3767e53a,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/c4391894f81c548ab69509128a983e97.jpg,Assisted Living Home,Assisted Living Home
"A TOUCH OF ELEGANCE CARE HOME, LLC","7983 West Martha Way, Peoria, AZ 85381",Peoria,AZ,85381,https://app.seniorplace.com/communities/show/07de69a7-736e-4a74-ade5-15a1ca20cdf4,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/f74ed47c27dcce283fec269da7822734.jpg,Assisted Living Home,Assisted Living Home
"A TOUCH OF EXCELENCE, LLC","7763 West Ludlow Drive, Peoria, AZ 85381",Peoria,AZ,85381,https://app.seniorplace.com/communities/show/41b21cdc-1cfc-4014-9e21-df415b1d314f,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/ed36ff4c1b271fee77088fa9ce556194.jpg,Assisted Living Home,Assisted Living Home
A TOUCH OF LIFE LLC,"44236 Roth Road, Maricopa, AZ 85138",Maricopa,AZ,85138,https://app.seniorplace.com/communities/show/023bfd01-c6bf-4110-b803-fa413ce99f79,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/3e83a5fa8a9f2aaef8e6acb5b949b941.jpg,Assisted Living Home,Assisted Living Home
A-Kingdom Assisted Living,"1840 South 239th Drive, Buckeye, AZ 85326",Buckeye,AZ,85326,https://app.seniorplace.com/communities/show/c9b807a8-ac9a-4727-9a44-d2836376c4b9,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/19d8c9fe9b101b6fa451529bd1a1180a.jpg,Assisted Living Home,Assisted Living Home
"A-Z ASSISTED LIVING HOMES, INC.","2556 East Lowell Court, Gilbert, AZ 85295",Gilbert,AZ,85295,https://app.seniorplace.com/communities/show/994ef61f-7c17-4214-a48f-cfe598796654,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/bcb7be946d2a8f4e4e2ee98682c84acf.jpg,Assisted Living Home,Assisted Living Home
AA LOVE CARE HOME LLC,"13401 West Saguaro Lane, Surprise, AZ 85374",Surprise,AZ,85374,https://app.seniorplace.com/communities/show/9791d9d4-63ea-4071-82fe-06e8532ac7f2,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/e3436082dbc050d70476f2242051f96b.jpg,Assisted Living Home,Assisted Living Home
"ABACA HEALTH, LLC","3548 West Sahuaro Drive, Phoenix, AZ 85029",Phoenix,AZ,85029,https://app.seniorplace.com/communities/show/d8035bed-53d6-4d93-a134-c62f185bb8cc,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/0b21c4f95435f29ddfc6b6eff9b00fd3.jpg,Assisted Living Home,Assisted Living Home
Abbington Senior Living,"3239 S Mercury Road, Gilbert, AZ 85297",Gilbert,AZ,85297,https://app.seniorplace.com/communities/show/ce566b55-5be7-415a-a2d5-fdd81f26bcde,https://app.seniorplace.com/api/files/public/d2822fba-9dce-455a-8df4-7a5f2e5d4216,"Assisted Living Community, Independent Living, Memory Care","Independent Living, Assisted Living Facility, Memory Care"
ABC Independent Living,"2725 E Mine Creek Rd, Peoria, AZ",Peoria,AZ,,https://app.seniorplace.com/communities/show/e13ea42e-d900-4a16-ab87-7b8c7a652a8b,,,
"ABELLA MANOR SENIOR CARE, LLC","955 North Larry Place, Tucson, AZ 85710",Tucson,AZ,85710,https://app.seniorplace.com/communities/show/c179bbae-3902-4004-b4ae-a435261e86c7,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/9004c709218ffc6a1de435a050509e22.jpg,Assisted Living Home,Assisted Living Home
ABELLAVIDA MEMORY CARE,"35203 North Central Avenue, Phoenix, AZ 85086",Phoenix,AZ,85086,https://app.seniorplace.com/communities/show/1baa9660-8a02-4c09-9191-3a2b6d34802a,https://app.seniorplace.com/api/files/public/ebf05dbf-fa76-4467-adb4-0f3f7da83e0e,"Assisted Living Home, Memory Care","Assisted Living Home, Memory Care"
"ABERDEEN HOME, LLC","10639 North Aberdeen Road, Scottsdale, AZ 85254",Scottsdale,AZ,85254,https://app.seniorplace.com/communities/show/8793151a-c3cd-45da-8f42-90f882d4103c,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/c923021be570c604a39ee3cce6a3a147.jpg,Assisted Living Home,Assisted Living Home
"Aberdeen Home, LLC","10639 North Aberdeen Road, Scottsdale, AZ 85254",Scottsdale,AZ,85254,https://app.seniorplace.com/communities/show/656a6033-9869-46fa-9e10-f7ca5ae8989e,,,
ABIGAIL'S ASSISTED LIVING HOME LLC,"14631 West Wethersfield Road, Surprise, AZ 85379",Surprise,AZ,85379,https://app.seniorplace.com/communities/show/c0a5a8e5-72e7-4fc4-be24-a47a869d5828,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/623c1f5815cdc099edad32b3e8fe2c69.jpg,Assisted Living Home,Assisted Living Home
ABILITY ASSISTED LIVING LLC,"18074 West Turney Avenue, Goodyear, AZ 85395",Goodyear,AZ,85395,https://app.seniorplace.com/communities/show/93cf8152-9730-483d-af55-acf0827bb9b1,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/ff4df8da1d8ece5dc11953b4d9c29f32.jpg,Assisted Living Home,Assisted Living Home
"ABOUT SENIORS ASSISTED LIVING HOME, LLC","17343 West Bajada Drive, Surprise, AZ 85387",Surprise,AZ,85387,https://app.seniorplace.com/communities/show/09856a4c-b211-4881-90ed-93b4f66a92f2,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/6ca2251e24e4cebe0ef6a3ef21d8392b.jpg,Assisted Living Home,Assisted Living Home
ABOUT SENIORS ASSISTED LIVING II,"15421 North 177th Drive, Surprise, AZ 85388",Surprise,AZ,85388,https://app.seniorplace.com/communities/show/b2d7e413-7c46-461e-9ac4-2b68da37607e,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/3933811d5cca9add1523a76b01b326f3.jpg,Assisted Living Home,Assisted Living Home
ABRACADABRA ASSISTED LIVING #2,"3501 West Wood Drive, Phoenix, AZ 85029",Phoenix,AZ,85029,https://app.seniorplace.com/communities/show/17f0c4e0-661f-4266-bc81-ec614cdccdad,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/a8395d2807e7c1504612c97aa007bfda.jpg,Assisted Living Home,Assisted Living Home
ABSOLUTE ASSISTED LIVING ADULT CARE HOME,"3557 East Caballero Street, Mesa, AZ 85213",Mesa,AZ,85213,https://app.seniorplace.com/communities/show/ab24f672-d966-4355-a603-78a8ba70d777,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/db08e81029374678842ea22490950aec.jpg,Assisted Living Home,Assisted Living Home
ABSOLUTE BEST CARE,"8504 West Audrey Lane, Peoria, AZ 85382",Peoria,AZ,85382,https://app.seniorplace.com/communities/show/f3a08c27-8f26-4ff2-b936-5ddded216443,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/94e49af29849398cbce7a5d25e60051b.jpg,Assisted Living Home,Assisted Living Home
"ABUELITOS HOME, LLC","823 South Marie Drive, Chandler, AZ 85225",Chandler,AZ,85225,https://app.seniorplace.com/communities/show/e22d22bd-0a97-498a-85a4-6dd969f83132,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/3305007e351bc4cd7f7f4ba3540f9028.jpg,Assisted Living Home,Assisted Living Home
ABUELOS AT EDGEWOOD PLACE,"7141 North Edgewood Place, Tucson, AZ 85704",Tucson,AZ,85704,https://app.seniorplace.com/communities/show/8b7e58c3-9b6a-4c65-8314-7d402b3bbe3d,https://app.seniorplace.com/api/files/public/a8d6238f-e915-43d2-9467-00bce5362e0f,Assisted Living Home,Assisted Living Home
ABUELOS AT LA CANADA,"1415 West Placita Pingo, Tucson, AZ 85704",Tucson,AZ,85704,https://app.seniorplace.com/communities/show/be6cf037-c8a1-44a4-8b82-b9af5be7ac48,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/4fcd04e9cec3a2594087a84eed392fe9.jpg,Assisted Living Home,Assisted Living Home
Abundant Life Adult Living LLC,"20625 North 8th Street, Phoenix, AZ 85024",Phoenix,AZ,85024,https://app.seniorplace.com/communities/show/11e7cec3-15ab-4f60-be15-216fa320c1ce,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/a4b880cdb596682bc195d8065d82db20.jpg,Assisted Living Home,Assisted Living Home
ABUNDANT LIFE ALH II,"2028 West Calle De Sol, Phoenix, AZ 85085",Phoenix,AZ,85085,https://app.seniorplace.com/communities/show/e0c049fb-9680-4545-8cdd-549ba5b8ec38,,Assisted Living Home,Assisted Living Home
ABUNDANT LIFE ASSISTED LIVING AND SENIOR CARE,"10435 North 40th Street, Phoenix, AZ 85028",Phoenix,AZ,85028,https://app.seniorplace.com/communities/show/1483110f-fdf6-4e67-a3f3-f94aa23c5ced,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/e6e56228aadeb2b7fab1576890cf3412.jpg,Assisted Living Home,Assisted Living Home
Abundant Life Care,"14010 North 33rd Drive, Phoenix, AZ 85053",Phoenix,AZ,85053,https://app.seniorplace.com/communities/show/dd333016-f91e-4fd1-8ba9-75ba6e456d33,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/f762242541bc52eb709c6576ca19a382.jpg,Assisted Living Home,Assisted Living Home
ABUNDANT LIFE CARE HOME LLC,"16118 North 168th Lane, Surprise, AZ 85388",Surprise,AZ,85388,https://app.seniorplace.com/communities/show/7edd7196-a43d-4d9f-bf66-053d3f8fa928,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/eb202a8a5459ad8787cb00867ec83142.jpg,Assisted Living Home,Assisted Living Home
ACACIA COVE ASSISTED LIVING,"5964 West Bluefield Avenue, Glendale, AZ 85308",Glendale,AZ,85308,https://app.seniorplace.com/communities/show/a6b93846-344f-40c0-89c0-618973c49d1b,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/d183fd12a71de2ac3671134039d31a77.jpg,Assisted Living Home,Assisted Living Home
ACACIA GLEN HOME CARE LLC,"8214 South 44th Glen, Laveen Village, AZ 85339",Laveen Village,AZ,85339,https://app.seniorplace.com/communities/show/05a62938-d5aa-423e-8609-b81bc00f3e2a,https://app.seniorplace.com/api/files/public/3ed82f16-debc-47c8-89e3-e1dcfc255238,Assisted Living Home,Assisted Living Home
ACACIA GLEN HOME CARE LLC,"8214 South 44th Glen, Laveen Village, AZ 85339",Laveen Village,AZ,85339,https://app.seniorplace.com/communities/show/a817edde-1e14-4f58-b264-da7be0af211e,,Assisted Living Home,Assisted Living Home
ACACIA HEALTH CENTER,"4555 East Mayo Boulevard, Phoenix, AZ 85050",Phoenix,AZ,85050,https://app.seniorplace.com/communities/show/52fd1227-cc7c-4778-b852-187223b33c53,,"Assisted Living Community, Nursing Home","Continuing Care Retirement Community, Assisted Living Facility, Skilled Nursing"
"ACACIA HEIGHTS ASSISTED LIVING, LLC","22006 North 85th Avenue, Peoria, AZ 85383",Peoria,AZ,85383,https://app.seniorplace.com/communities/show/f82a328e-1b47-41c0-b734-7ab7061a8c2d,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/53d6fb78a07e96b47fac3ca477ab88d5.jpg,Assisted Living Home,Assisted Living Home
"ACCOLADE HOLDINGS, LLC - CLOSED BY STATE - DO NOT REFER","4689 South Bandit Road, Gilbert, AZ 85297",Gilbert,AZ,85297,https://app.seniorplace.com/communities/show/d57fa1b8-47a1-484a-b7dd-1cd86ba32abc,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/2ef20c4c457b928ca2ab6630eb17f262.jpg,Assisted Living Home,Assisted Living Home
"ACE CASTLES ASSISTED LIVING, LLC - GO TO","3864 East Dogwood Place, Chandler, AZ 85286",Chandler,AZ,85286,https://app.seniorplace.com/communities/show/6d70071b-5319-4050-8637-f8754c282044,https://app.seniorplace.com/api/files/public/40243fbf-2e48-4e78-aed2-becddf77757b,Assisted Living Home,Assisted Living Home
ACOMA ASSISTED LIVING HOME LLC,"5820 West Acoma Drive, Glendale, AZ 85306",Glendale,AZ,85306,https://app.seniorplace.com/communities/show/436ffb7b-0855-45a6-83db-d2ccc4eae64b,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/84eb266d504d757e8f6cda5b81e77ad7.jpg,Assisted Living Home,Assisted Living Home
ACOYA MESA,"6502 East Brown Road, Mesa, AZ 85205",Mesa,AZ,85205,https://app.seniorplace.com/communities/show/6ecfc0bd-9a91-426e-9af8-4dafb0835eb8,https://app.seniorplace.com/api/files/public/8424d3df-8956-4eef-8bfa-a71108185adc,Independent Living,Independent Living
ACOYA SCOTTSDALE AT TROON,"10455 East Pinnacle Peak Parkway, Scottsdale, AZ 85255",Scottsdale,AZ,85255,https://app.seniorplace.com/communities/show/5d327349-5bcc-472c-9be3-ee5ee8cedf3f,https://app.seniorplace.com/api/files/public/f3b5245c-904b-43b0-887a-9f6855db5a4f,"Assisted Living Community, Independent Living","Independent Living, Assisted Living Facility"
ACOYA SHEA,"7373 E Shea Blvd, Scottsdale, AZ 85260",Scottsdale,AZ,85260,https://app.seniorplace.com/communities/show/bd140ecf-f482-46a3-9097-dda13dc37447,https://app.seniorplace.com/api/files/public/124885dd-eef0-4e42-a7cb-2466a08ff41d,"Assisted Living Community, Independent Living, Memory Care","Independent Living, Assisted Living Facility, Memory Care"
ACTIVE CARE HOME II LLC,"5711 East Aire Libre Avenue, Scottsdale, AZ 85254",Scottsdale,AZ,85254,https://app.seniorplace.com/communities/show/1c3f7498-5d88-459f-ad4e-bbbf06e9e661,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/b193dd65f6529176b8c4a2e6ddca6bd0.jpg,Assisted Living Home,Assisted Living Home
ACTIVE CARE HOME III LLC,"17826 North 56th Street, Scottsdale, AZ 85254",Scottsdale,AZ,85254,https://app.seniorplace.com/communities/show/eef24d5e-61fd-4376-b1a9-e2ebe42875dd,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/d271f2bf854641aaefeff2186f46f1cc.jpg,Assisted Living Home,Assisted Living Home
"ACTIVE CARE HOMES, LLC","16212 North 55th Place, Scottsdale, AZ 85254",Scottsdale,AZ,85254,https://app.seniorplace.com/communities/show/51a0b607-43d8-4738-a783-5f2839b942f2,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/a8c7e8878144bbc0602fa55f4d9b7a20.jpg,Assisted Living Home,Assisted Living Home
ACUNA AT MORNING SUN,"35597 North Bandolier Drive, San Tan Valley, AZ 85144",San Tan Valley,AZ,85144,https://app.seniorplace.com/communities/show/4a1723d3-48f1-4940-a331-09f58491e80f,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/c07f46a5e6495176ed25811de711c95d.jpg,Assisted Living Home,Assisted Living Home
ADAGIO ALH LLC,"1045 East Bethany Home Road, Phoenix, AZ 85014",Phoenix,AZ,85014,https://app.seniorplace.com/communities/show/ed41ea35-84e5-4775-b803-ec55018ec798,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/bbe841d4c43e50bce98d0e3d476d352f.jpg,Assisted Living Home,Assisted Living Home
ADAGIO CARE LLC,"1033 East Bethany Home Road, Phoenix, AZ 85014",Phoenix,AZ,85014,https://app.seniorplace.com/communities/show/fac74a7b-5e8d-4792-9534-3c3d3006fbe7,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/616343e93c524143624275ccd47dc771.jpg,Assisted Living Home,Assisted Living Home
