ID,Title,seniorplace_url,seniorly_url,Slug,Original_Dash2_Slug,Content,Permalink
6912,393141af1c8a8ce94568e7db62156591,https://app.seniorplace.com/communities/show/95ddd5ac-8e26-4803-b5c5-0a2a8bfbccee,field_68af89b8e4cd0,annes-assisted-living,annes-assisted-living-2,,https://aplaceforseniorscms.kinsta.cloud/listing/annes-assisted-living-2/
6932,96f1bbbe7af7fb9a431bdd8989ea26d4,https://app.seniorplace.com/communities/show/d44b14cb-44d1-42f6-82cb-8bbbbaf7307c,field_68af89b8e4cd0,arden-haven-assisted-living,arden-haven-assisted-living-2,,https://aplaceforseniorscms.kinsta.cloud/listing/arden-haven-assisted-living-2/
6935,4d3501d92305c8b89d462b745cc972b9,https://app.seniorplace.com/communities/show/153b87e6-0c6f-47ab-83ee-88fc07fe8a1f,field_68af89b8e4cd0,arden-villa,arden-villa-2,,https://aplaceforseniorscms.kinsta.cloud/listing/arden-villa-2/
6939,f862184d6df358662439cbe4ea33750c,https://app.seniorplace.com/communities/show/1e4934ed-11fc-43d1-bc4e-8af3e0bfbd62,field_68af89b8e4cd0,arizona-assisted-living,arizona-assisted-living-2,,https://aplaceforseniorscms.kinsta.cloud/listing/arizona-assisted-living-2/
6955,d6ade0004eab2a3bde23b36add08ea24,https://app.seniorplace.com/communities/show/5abc6e01-09a4-4046-af48-a9909aaa866f,field_68af89b8e4cd0,arizona-sun-assisted-living,arizona-sun-assisted-living-2,,https://aplaceforseniorscms.kinsta.cloud/listing/arizona-sun-assisted-living-2/
6965,,field_68af89a6f8692,https://www.seniorly.com/assisted-living/arizona/mesa/armada-care-homes-mesa,armada-care-homes,armada-care-homes-2,"Armada Care Homes is a thoughtfully designed residence focused on quality living for seniors. Amenities include all day dining, allergy-sensitive, community-sponsored activities, offering convenience and ease. Everything is centered around comfort, dignity, and personalized support.",https://aplaceforseniorscms.kinsta.cloud/listing/armada-care-homes-2/
6999,d2861727-9500-4ac5-bc55-a4a54e738413,https://app.seniorplace.com/communities/show/1bbe84ad-613e-436c-9281-e820ca816acc,field_68af89b8e4cd0,asterion-acres,asterion-acres-2,,https://aplaceforseniorscms.kinsta.cloud/listing/asterion-acres-2/
7018,0b131ca62c57f597cc82797069a5f481,https://app.seniorplace.com/communities/show/52090450-f1bf-4569-b61b-138e912a332d,field_68af89b8e4cd0,audreys-adult-care-home,audreys-adult-care-home-2,,https://aplaceforseniorscms.kinsta.cloud/listing/audreys-adult-care-home-2/
7045,135abb45f83bbbfda07aa510776419bc,https://app.seniorplace.com/communities/show/bf00e4e2-4e54-489a-b2d4-12a3a2102ada,field_68af89b8e4cd0,az-ohana-care-home,az-ohana-care-home-2,,https://aplaceforseniorscms.kinsta.cloud/listing/az-ohana-care-home-2/
7063,78814399-8dd2-4a72-96e1-31025aa9e0c4octet-stream,https://app.seniorplace.com/communities/show/b00b5c68-22e3-49f2-b9d4-5e55a2baa921,field_68af89b8e4cd0,barton-house-ii,barton-house-ii-2,,https://aplaceforseniorscms.kinsta.cloud/listing/barton-house-ii-2/
7095,,field_68af89a6f8692,https://www.seniorly.com/assisted-living/arizona/phoenix/best-care-home-of-moon-valley-llc-phoenix,best-care-home-of-moon-valley,best-care-home-of-moon-valley-2,"Best Care Home Of Moon Valley is a welcoming place for older adults to feel at home. Amenities include all day dining, allergy-sensitive, community-sponsored activities, offering convenience and ease. From daily routines to special moments, residents are supported every step of the way.",https://aplaceforseniorscms.kinsta.cloud/listing/best-care-home-of-moon-valley-2/
7104,b48167db586d908bd8364a497f8f34f1,https://app.seniorplace.com/communities/show/dd05f5d7-78da-4004-9d82-c48139c03fb3,field_68af89b8e4cd0,better-life-assisted-living,better-life-assisted-living-2,,https://aplaceforseniorscms.kinsta.cloud/listing/better-life-assisted-living-2/
7126,489fe92faa535d9e197d8b29066e850e,https://app.seniorplace.com/communities/show/c119c153-6ea6-481e-a57e-ad8366f12076,field_68af89b8e4cd0,blue-royale-assisted-living,blue-royale-assisted-living-2,,https://aplaceforseniorscms.kinsta.cloud/listing/blue-royale-assisted-living-2/
7136,,https://app.seniorplace.com/communities/show/9ce5d2b7-697a-45cd-979c-1f81349645c3,field_68af89b8e4cd0,bridgewater-assisted-living,bridgewater-assisted-living-2,,https://aplaceforseniorscms.kinsta.cloud/listing/bridgewater-assisted-living-2/
7182,e34a11ea-7544-444a-abeb-c8337ab7e159octet-stream,https://app.seniorplace.com/communities/show/1f34b89c-3246-4353-a07c-98a2285bbf56,field_68af89b8e4cd0,caissa-assisted-living,caissa-assisted-living-2,,https://aplaceforseniorscms.kinsta.cloud/listing/caissa-assisted-living-2/
7214,e96021342e9bad93923aa2a58798bce8,https://app.seniorplace.com/communities/show/c1a07991-914e-4cd5-bd10-9760ea7fe1ea,field_68af89b8e4cd0,caring-for-generations-corner,caring-for-generations-corner-2,,https://aplaceforseniorscms.kinsta.cloud/listing/caring-for-generations-corner-2/
7216,11ebf29a094e1f39f4044f5518b48ffb,https://app.seniorplace.com/communities/show/4ae2ee3a-32a2-412a-aedb-4802bd5c6cbc,field_68af89b8e4cd0,caring-for-generations,caring-for-generations-2,,https://aplaceforseniorscms.kinsta.cloud/listing/caring-for-generations-2/
7218,61d45ff4209220488a59b43c292fb6f4,https://app.seniorplace.com/communities/show/80c63811-6d10-4fe7-9807-d0e571eb5d89,field_68af89b8e4cd0,caring-for-loved-ones,caring-for-loved-ones-2,,https://aplaceforseniorscms.kinsta.cloud/listing/caring-for-loved-ones-2/
7223,d325df02d6d97d0d19ce16b162235044,https://app.seniorplace.com/communities/show/0faf7fc8-48ed-4e21-90c6-8c54cf7d7173,field_68af89b8e4cd0,caring-hearts-assisted-living,caring-hearts-assisted-living-2,,https://aplaceforseniorscms.kinsta.cloud/listing/caring-hearts-assisted-living-2/
7237,,field_68af89a6f8692,https://www.seniorly.com/assisted-living/arizona/phoenix/casa-de-vida-living-phoenix,casa-de-vida-living,casa-de-vida-living-2,"Casa De Vida Living creates a space where seniors can feel secure and cared for. Amenities include all day dining, allergy-sensitive, community-sponsored activities, offering convenience and ease. Designed to promote independence while providing just the right level of assistance.",https://aplaceforseniorscms.kinsta.cloud/listing/casa-de-vida-living-2/
7281,66f99378bfb6e107366897bed900f116,https://app.seniorplace.com/communities/show/242e018a-ff08-411e-9c77-ef54ba3ec684,field_68af89b8e4cd0,circle-of-life-alzheimer-homes,circle-of-life-alzheimer-homes-2,,https://aplaceforseniorscms.kinsta.cloud/listing/circle-of-life-alzheimer-homes-2/
7307,422f1528f3b71ad8ac573ae8d9e07840,https://app.seniorplace.com/communities/show/b53ffed3-3724-4ccb-ae80-c536f5c6a9c0,field_68af89b8e4cd0,comfort-assisted-living,comfort-assisted-living-2,,https://aplaceforseniorscms.kinsta.cloud/listing/comfort-assisted-living-2/
7355,,field_68af89a6f8692,https://www.seniorly.com/assisted-living/arizona/mesa/crismon-peaks-assisted-living-llc,crismon-peaks-assisted-living,crismon-peaks-assisted-living-2,"Crismon Peaks Assisted Living is a thoughtfully designed residence focused on quality living for seniors. Amenities include all day dining, allergy-sensitive, community-sponsored activities, offering convenience and ease. It's a place where thoughtful care meets everyday comfort.",https://aplaceforseniorscms.kinsta.cloud/listing/crismon-peaks-assisted-living-2/
7359,516a53121a85b56d3c5d74f564f8f104,https://app.seniorplace.com/communities/show/8fafe915-c4ea-404d-80a9-992de105b14b,field_68af89b8e4cd0,crossroads-assisted-living,crossroads-assisted-living-2,,https://aplaceforseniorscms.kinsta.cloud/listing/crossroads-assisted-living-2/
7394,383131ca767749a1166bdcc27fe33be4,https://app.seniorplace.com/communities/show/e260e697-79f9-435e-b9b1-0aff88b8aa0c,field_68af89b8e4cd0,desert-cove-assisted-living,desert-cove-assisted-living-2,,https://aplaceforseniorscms.kinsta.cloud/listing/desert-cove-assisted-living-2/
7400,f2e95af34862fd7074edeefa30c0e386,https://app.seniorplace.com/communities/show/d4a12983-59ae-4c49-9433-491772222db0,field_68af89b8e4cd0,desert-gardens-assisted-living,desert-gardens-assisted-living-2,,https://aplaceforseniorscms.kinsta.cloud/listing/desert-gardens-assisted-living-2/
7409,,field_68af89a6f8692,https://www.seniorly.com/assisted-living/arizona/scottsdale/desert-jewel-at-orange-tree,desert-jewel-at-orange-tree,desert-jewel-at-orange-tree-2,"Desert Jewel At Orange Tree is a welcoming place for older adults to feel at home. Amenities include all day dining, allergy-sensitive, community-sponsored activities, offering convenience and ease. From daily routines to special moments, residents are supported every step of the way.",https://aplaceforseniorscms.kinsta.cloud/listing/desert-jewel-at-orange-tree-2/
7485,341fb9e7fc41dada367266442b87173f,https://app.seniorplace.com/communities/show/c1769533-b58c-4749-8804-e5737af95fc4,field_68af89b8e4cd0,dt-care,dt-care-2,,https://aplaceforseniorscms.kinsta.cloud/listing/dt-care-2/
7519,79977bc7ec56b28ba27949d703d61d45,https://app.seniorplace.com/communities/show/8284f2fc-71f9-4a27-9d1c-e6230c833db8,field_68af89b8e4cd0,elite-assisted-living,elite-assisted-living-2,,https://aplaceforseniorscms.kinsta.cloud/listing/elite-assisted-living-2/
7573,60311392-c959-4113-b52b-49ed29686bc8,https://app.seniorplace.com/communities/show/47f45a6f-bcf8-4673-9364-a21647fbf516,field_68af89b8e4cd0,encore-on-first,encore-on-first-2,,https://aplaceforseniorscms.kinsta.cloud/listing/encore-on-first-2/
7579,1b9256955bf0bd1443b24ac1e2888f03,https://app.seniorplace.com/communities/show/4c207d4a-2fb9-487e-b06b-2100a307be03,field_68af89b8e4cd0,essential-patient-care,essential-patient-care-2,,https://aplaceforseniorscms.kinsta.cloud/listing/essential-patient-care-2/
7625,1f3f6611-2552-4bae-92f2-d29f39639849,https://app.seniorplace.com/communities/show/e2b93c30-b950-4f56-8bfa-13c01d852d3e,field_68af89b8e4cd0,eyal-llc,eyal-llc-2,,https://aplaceforseniorscms.kinsta.cloud/listing/eyal-llc-2/
7670,9de6655617fa704a3e9a99fb6f13305f,https://app.seniorplace.com/communities/show/28847780-a0d6-4f85-9d2b-a37696f808e7,field_68af89b8e4cd0,faubush-family-homes,faubush-family-homes-2,,https://aplaceforseniorscms.kinsta.cloud/listing/faubush-family-homes-2/
7692,,field_68af89a6f8692,https://www.seniorly.com/assisted-living/arizona/glendale/firebird-assisted-living-2,firebird-assisted-living,firebird-assisted-living-2,"Firebird Assisted Living 2 creates a space where seniors can feel secure and cared for. Amenities include all day dining, allergy-sensitive, community-sponsored activities, offering convenience and ease. Designed to promote independence while providing just the right level of assistance.",https://aplaceforseniorscms.kinsta.cloud/listing/firebird-assisted-living-2/
7712,,field_68af89a6f8692,https://www.seniorly.com/assisted-living/arizona/mesa/flomarie-love-care-home-2,flomarie-love-care-home,flomarie-love-care-home-2,"Flomarie Love & Care Home 2 creates a space where seniors can feel secure and cared for. Amenities include all day dining, allergy-sensitive, community-sponsored activities, offering convenience and ease. Everything is centered around comfort, dignity, and personalized support.",https://aplaceforseniorscms.kinsta.cloud/listing/flomarie-love-care-home-2/
7714,551420c34108a11598b3fd9c3923764b,https://app.seniorplace.com/communities/show/bfeacf39-b74b-4c76-bba8-039d2bac8ace,field_68af89b8e4cd0,flowers-assisted-living,flowers-assisted-living-2,,https://aplaceforseniorscms.kinsta.cloud/listing/flowers-assisted-living-2/
7744,bafc9eaf0b45d5e55af778309cf60764,https://app.seniorplace.com/communities/show/28e6a317-098a-4e24-99f8-5d554b58f7ad,field_68af89b8e4cd0,frances-residential-care-home,frances-residential-care-home-2,,https://aplaceforseniorscms.kinsta.cloud/listing/frances-residential-care-home-2/
7786,5bb6e147f028ce23d0aac25af55f2b49,https://app.seniorplace.com/communities/show/3e262d82-76aa-49ed-b8d0-7b2798c1c940,field_68af89b8e4cd0,gems-assisted-living,gems-assisted-living-2,,https://aplaceforseniorscms.kinsta.cloud/listing/gems-assisted-living-2/
7894,bc2b20eed042411ac55ba0e743ad654a,https://app.seniorplace.com/communities/show/aa715d8c-e818-49d3-bc81-7dac22c3a14f,field_68af89b8e4cd0,grace-assisted-living,grace-assisted-living-2,,https://aplaceforseniorscms.kinsta.cloud/listing/grace-assisted-living-2/
7922,,field_68af89a6f8692,https://www.seniorly.com/assisted-living/arizona/tucson/grandma-s-angel-2,grandmas-angel,grandmas-angel-2,"Grandma's Angel 2 creates a space where seniors can feel secure and cared for. Amenities include all day dining, allergy-sensitive, community-sponsored activities, offering convenience and ease. Designed to promote independence while providing just the right level of assistance.",https://aplaceforseniorscms.kinsta.cloud/listing/grandmas-angel-2/
7956,b6e43290ec81465ce435c623c1f1ec81,https://app.seniorplace.com/communities/show/494945ce-0c34-46ec-8a13-7082a4d70fb0,field_68af89b8e4cd0,hacienda-de-luna-assisted-living,hacienda-de-luna-assisted-living-2,,https://aplaceforseniorscms.kinsta.cloud/listing/hacienda-de-luna-assisted-living-2/
7967,358e2818c655b16620d5210f0f6c830b,https://app.seniorplace.com/communities/show/eda5737c-b7fb-4f08-aaec-9b98e3892626,field_68af89b8e4cd0,halynas-care,halynas-care-2,,https://aplaceforseniorscms.kinsta.cloud/listing/halynas-care-2/
7981,47180fc5aa43f22676eded06cfcf9c44,https://app.seniorplace.com/communities/show/7c7d2d2b-36c1-4139-9d72-6530f0f2e0f3,field_68af89b8e4cd0,happy-hearts,happy-hearts-2,,https://aplaceforseniorscms.kinsta.cloud/listing/happy-hearts-2/
8000,13c32813-ff16-4d63-9731-609a896c7f77,https://app.seniorplace.com/communities/show/f188ab52-d62a-4b24-9d70-51f52a9cea7d,field_68af89b8e4cd0,harvest-at-queen-creek,harvest-at-queen-creek-2,,https://aplaceforseniorscms.kinsta.cloud/listing/harvest-at-queen-creek-2/
8016,524ba83ed45b6286e43e0b8a26ec0f45,https://app.seniorplace.com/communities/show/27dac9cc-b86b-45b8-818a-141f310c55e1,field_68af89b8e4cd0,haven-springs-at-north-phoenix,haven-springs-at-north-phoenix-2,,https://aplaceforseniorscms.kinsta.cloud/listing/haven-springs-at-north-phoenix-2/
8050,7a3aefde9780b3d44a74004705d89f1c,https://app.seniorplace.com/communities/show/67bf0704-f6f1-40ef-aa7f-6458b5de3a7b,field_68af89b8e4cd0,helping-hands,helping-hands-2,,https://aplaceforseniorscms.kinsta.cloud/listing/helping-hands-2/
8096,,field_68af89a6f8692,https://www.seniorly.com/assisted-living/arizona/gilbert/higley-house-care-home-llc,higley-house-care-home,higley-house-care-home-2,"Higley House Care Home creates a space where seniors can feel secure and cared for. Amenities include all day dining, allergy-sensitive, community-sponsored activities, offering convenience and ease. Here, community and compassion go hand in hand.",https://aplaceforseniorscms.kinsta.cloud/listing/higley-house-care-home-2/
8117,,field_68af89a6f8692,https://www.seniorly.com/assisted-living/arizona/chandler/holy-name-assisted-living-2,holy-name-assisted-living,holy-name-assisted-living-2,"Holy Name Assisted Living 2 offers a peaceful setting where residents can enjoy day-to-day life comfortably. Amenities include all day dining, allergy-sensitive, community-sponsored activities, offering convenience and ease. Here, community and compassion go hand in hand.",https://aplaceforseniorscms.kinsta.cloud/listing/holy-name-assisted-living-2/
8138,7b8c48ffd3a745751808a2433ba7cd3b,https://app.seniorplace.com/communities/show/5317f84a-251a-4425-87e7-da725078f682,field_68af89b8e4cd0,hope-care-assisted-living,hope-care-assisted-living-2,,https://aplaceforseniorscms.kinsta.cloud/listing/hope-care-assisted-living-2/
8150,,field_68af89a6f8692,https://www.seniorly.com/assisted-living/arizona/scottsdale/horizon-manor-2,horizon-manor,horizon-manor-2,"Horizon Manor 2 is a welcoming place for older adults to feel at home. Amenities include all day dining, allergy-sensitive, community-sponsored activities, offering convenience and ease. Designed to promote independence while providing just the right level of assistance.",https://aplaceforseniorscms.kinsta.cloud/listing/horizon-manor-2/
8154,f3a28f7b3c203f8ad4f0af6ba5461889,https://app.seniorplace.com/communities/show/27f0ab2f-ad7b-445e-a18b-68c7ee2c4c4d,field_68af89b8e4cd0,house-of-butterfly-assisted-living,house-of-butterfly-assisted-living-2,,https://aplaceforseniorscms.kinsta.cloud/listing/house-of-butterfly-assisted-living-2/
8178,46e8ff70b6c513fe0672b180498d5b3a,https://app.seniorplace.com/communities/show/78523967-b67b-4921-95a5-66fd9a8a11da,field_68af89b8e4cd0,hummingbird-manor,hummingbird-manor-2,,https://aplaceforseniorscms.kinsta.cloud/listing/hummingbird-manor-2/
8192,d461af8a660218f5c85d0fa8f8458e0c,https://app.seniorplace.com/communities/show/1837fbff-8897-403b-9b9b-fd31c3a6ce0a,field_68af89b8e4cd0,immaculate-heart-of-mary-assisted-living,immaculate-heart-of-mary-assisted-living-2,,https://aplaceforseniorscms.kinsta.cloud/listing/immaculate-heart-of-mary-assisted-living-2/
8198,0f1d1c857708507ac43240dba70c6b17,https://app.seniorplace.com/communities/show/8af2b730-ca42-4365-bfdc-42bca17cca60,field_68af89b8e4cd0,immanuel-campus-of-care,immanuel-campus-of-care-2,,https://aplaceforseniorscms.kinsta.cloud/listing/immanuel-campus-of-care-2/
8214,048586f064ca18108cb88884d4cf055b,https://app.seniorplace.com/communities/show/74b2b9b6-775b-4a7d-9509-43eadb202c34,field_68af89b8e4cd0,infinity-assisted-living,infinity-assisted-living-2,,https://aplaceforseniorscms.kinsta.cloud/listing/infinity-assisted-living-2/
8269,jolley-family-assisted-living-llc-bedroom-1,field_68af89a6f8692,https://www.seniorly.com/assisted-living/arizona/buckeye/jolley-family-assisted-living-llc,jolley-family-assisted-living,jolley-family-assisted-living-2,"At Jolley Family Assisted Living, residents find a supportive environment that puts well-being first. Amenities include all day dining, allergy-sensitive, community-sponsored activities, offering convenience and ease. From daily routines to special moments, residents are supported every step of the way.",https://aplaceforseniorscms.kinsta.cloud/listing/jolley-family-assisted-living-2/
8279,3bd5107b-7e5d-40cb-897b-00cbbad313f1,https://app.seniorplace.com/communities/show/2fb23bde-8643-4a71-9a8d-619a09ddba9a,field_68af89b8e4cd0,joy-care-assisted-living,joy-care-assisted-living-2,,https://aplaceforseniorscms.kinsta.cloud/listing/joy-care-assisted-living-2/
8317,9d9c8b76dd325ea74f9d268a360fdfab,https://app.seniorplace.com/communities/show/d2975125-75f9-4ee3-8f34-00b2bbd4708d,field_68af89b8e4cd0,kindred-homes-yuma,kindred-homes-yuma-2,,https://aplaceforseniorscms.kinsta.cloud/listing/kindred-homes-yuma-2/
8329,a967155dc7eef2d6e8728206f1cba020,https://app.seniorplace.com/communities/show/6f70ce45-6fb9-45e4-a2cb-68cc8549ec20,field_68af89b8e4cd0,kleins-home-care,kleins-home-care-2,,https://aplaceforseniorscms.kinsta.cloud/listing/kleins-home-care-2/
8370,,field_68af89a6f8692,https://www.seniorly.com/assisted-living/arizona/mesa/lakeview-assisted-living-home-llc,lakeview-assisted-living,lakeview-assisted-living-2,"At Lakeview Assisted Living, residents find a supportive environment that puts well-being first. Amenities include all day dining, allergy-sensitive, community-sponsored activities, offering convenience and ease. Designed to promote independence while providing just the right level of assistance.",https://aplaceforseniorscms.kinsta.cloud/listing/lakeview-assisted-living-2/
8378,,https://app.seniorplace.com/communities/show/caa202aa-f1d9-49a4-b354-6bbdc2b2cd0e,field_68af89b8e4cd0,larisa-sweet-home,larisa-sweet-home-2,,https://aplaceforseniorscms.kinsta.cloud/listing/larisa-sweet-home-2/
8387,f0c367fa1dac86c97ff92045b3fe9c76,https://app.seniorplace.com/communities/show/cfd361bb-779a-431f-9473-0dd2b6b6f351,field_68af89b8e4cd0,las-palmas-assisted-living,las-palmas-assisted-living-2,,https://aplaceforseniorscms.kinsta.cloud/listing/las-palmas-assisted-living-2/
8397,85ac65a9007ef42037789a31a3d1ddda,https://app.seniorplace.com/communities/show/e25f65fb-9bf8-4cfd-81e8-bdd53d1e6dcd,field_68af89b8e4cd0,laurel-i-al,laurel-i-al-2,,https://aplaceforseniorscms.kinsta.cloud/listing/laurel-i-al-2/
8411,9344774f6d72eeeadc6fbdbad78ab087,https://app.seniorplace.com/communities/show/f99a8493-ae53-44a3-948e-4edf6f92554f,field_68af89b8e4cd0,legacy-assisted-living,legacy-assisted-living-2,,https://aplaceforseniorscms.kinsta.cloud/listing/legacy-assisted-living-2/
8435,76c0cdef28925406b94f760ef6774278,https://app.seniorplace.com/communities/show/8d6907c3-883a-43fb-9f57-883c1db620e0,field_68af89b8e4cd0,legends-senior-living,legends-senior-living-2,,https://aplaceforseniorscms.kinsta.cloud/listing/legends-senior-living-2/
8454,5b8b0997d96fe0258f2d26c566b06f42,https://app.seniorplace.com/communities/show/64ad4f2f-48c6-4452-af15-4637995ed48c,field_68af89b8e4cd0,letis-at-valencia-mdsl,letis-at-valencia-mdsl-2,,https://aplaceforseniorscms.kinsta.cloud/listing/letis-at-valencia-mdsl-2/
8477,Lifestream-At-Youngtown_10,field_68af89a6f8692,https://www.seniorly.com/assisted-living/arizona/youngtown/lifestream-at-youngtown,lifestream-at-youngtown,lifestream-at-youngtown-2,"Lifestream At Youngtown offers a peaceful setting where residents can enjoy day-to-day life comfortably. Amenities include all day dining, allergy-sensitive, arts room, offering convenience and ease. It's a place where thoughtful care meets everyday comfort.",https://aplaceforseniorscms.kinsta.cloud/listing/lifestream-at-youngtown-2/
8632,,field_68af89a6f8692,https://www.seniorly.com/assisted-living/arizona/tucson/mary-pete-s-assisted-living,mary-petes-assisted-living,mary-petes-assisted-living-2,"At Mary & Pete's Assisted Living, residents find a supportive environment that puts well-being first. Amenities include all day dining, allergy-sensitive, community-sponsored activities, offering convenience and ease. It's a place where thoughtful care meets everyday comfort.",https://aplaceforseniorscms.kinsta.cloud/listing/mary-petes-assisted-living-2/
8635,08cab65f7ce24fd948673b06e45fbde4,https://app.seniorplace.com/communities/show/2cd9e2a2-1d6b-4a50-9229-d8802ebf87ec,field_68af89b8e4cd0,mary-grace-care-home,mary-grace-care-home-2,,https://aplaceforseniorscms.kinsta.cloud/listing/mary-grace-care-home-2/
8662,20f7fcc8245a1fd3495c368cc13da1c4,https://app.seniorplace.com/communities/show/fd6c2265-0d97-4d8e-a834-51f58f41a023,field_68af89b8e4cd0,mayfair-eden-homes,mayfair-eden-homes-2,,https://aplaceforseniorscms.kinsta.cloud/listing/mayfair-eden-homes-2/
8703,0ace008f5a02d362cd27fec5aaceaafd,https://app.seniorplace.com/communities/show/c9904461-be0a-4c7f-b561-d80639bfc5fd,field_68af89b8e4cd0,metropolitan-assisted-living,metropolitan-assisted-living-2,,https://aplaceforseniorscms.kinsta.cloud/listing/metropolitan-assisted-living-2/
8715,,field_68af89a6f8692,https://www.seniorly.com/assisted-living/arizona/glendale/miramonte-alh,miramonte-alh,miramonte-alh-2,"Miramonte Alh creates a space where seniors can feel secure and cared for. Amenities include all day dining, allergy-sensitive, community-sponsored activities, offering convenience and ease. From daily routines to special moments, residents are supported every step of the way.",https://aplaceforseniorscms.kinsta.cloud/listing/miramonte-alh-2/
8723,9d8ad1e6-1b5d-4687-9be0-2f74e6346e56,https://app.seniorplace.com/communities/show/7c96bf6e-63a8-429f-a2e1-54e1afa572c6,field_68af89b8e4cd0,mom-and-dad-place,mom-and-dad-place-2,,https://aplaceforseniorscms.kinsta.cloud/listing/mom-and-dad-place-2/
8769,378e58e6c722d1600389fea3054db854,https://app.seniorplace.com/communities/show/654f4dac-61c5-4d04-9226-24ebdadff364,field_68af89b8e4cd0,mountain-care-of-snowflake,mountain-care-of-snowflake-2,,https://aplaceforseniorscms.kinsta.cloud/listing/mountain-care-of-snowflake-2/
8781,,field_68af89a6f8692,https://www.seniorly.com/assisted-living/arizona/mesa/golden-years-care-home-llc-mesa,mountain-view-carehome,mountain-view-carehome-2,"Mountain View Carehome offers a peaceful setting where residents can enjoy day-to-day life comfortably. Amenities include all day dining, allergy-sensitive, community-sponsored activities, offering convenience and ease. It's a place where thoughtful care meets everyday comfort.",https://aplaceforseniorscms.kinsta.cloud/listing/mountain-view-carehome-2/
8810,c056b83bbbef72f2c605b1aaf5256a72,https://app.seniorplace.com/communities/show/52694848-c370-4386-8e12-d493d727092c,field_68af89b8e4cd0,new-horizons-adult-care-home,new-horizons-adult-care-home-2,,https://aplaceforseniorscms.kinsta.cloud/listing/new-horizons-adult-care-home-2/
