seniorly_wp_id,seniorly_title,seniorly_address,seniorly_url,senior_place_wp_id,senior_place_title,senior_place_address,senior_place_url,match_score,city,state
,Adagio Alh,"1045 East Bethany Home Road, Phoenix, Az 85014",https://www.seniorly.com/assisted-living/arizona/phoenix/adagio-alh,,Adagio Care,"1033 East Bethany Home Road, Phoenix, Az 85014",https://app.seniorplace.com/communities/show/fac74a7b-5e8d-4792-9534-3c3d3006fbe7,0.8593333333333333,a:1:{i:0;i:107;},
,Adobe Adult Care Home,"8028 North Firethorn Avenue, Tucson, Az 85741",https://www.seniorly.com/assisted-living/arizona/tucson/adobe-adult-care-home,,Lavender Adult Care Home,"12900 North 57Th Avenue, Glendale, Az 85304",https://app.seniorplace.com/communities/show/9b14769a-2b42-42f3-92bf-2a1a3af63511,0.6949090909090909,a:1:{i:0;i:99;},
,Aegis At 38Th Place Assisted Living Ii,"13201 South 38Th Place, Phoenix, Az 85044",https://www.seniorly.com/assisted-living/arizona/phoenix/aegis-at-38th-place-assisted-living-ii,,Aegis At 38Th Place Assisted Living,"13205 South 38Th Place, Phoenix, Az 85044",https://app.seniorplace.com/communities/show/146eb3f7-3149-4209-afef-d9969404e4b6,0.9742105263157894,a:1:{i:0;i:107;},
,Aegis At Redwood Assisted Living,"4332 East Redwood Lane, Phoenix, Az 85048",https://www.seniorly.com/assisted-living/arizona/phoenix/aegis-at-redwood-assisted-living-home,,Marigold At Redwood Assisted Living,"4312 East Redwood Lane, Phoenix, Az 85048",https://app.seniorplace.com/communities/show/4fd89053-c24a-4f12-8ff5-db13faaa2e6b,0.7677586206896552,a:1:{i:0;i:107;},
,Agape Care Home Of Scottsdale,"5920 East Ludlow Drive, Scottsdale, Az 85254",https://www.seniorly.com/assisted-living/arizona/scottsdale/agape-care-home-of-scottsdale,,Agape Senior Living Of Scottsdale,"8611 East Cholla Street, Scottsdale, Az 85260",https://app.seniorplace.com/communities/show/b1b6258e-a98d-4c5f-9328-8e403761d2d7,0.8921052631578947,a:1:{i:0;i:111;},
,Agave Assisted Living Ii,"8854 West Irma Lane, Peoria, Az 85382",https://www.seniorly.com/assisted-living/arizona/peoria/agave-assisted-living-home-ii,,Active Care Home Ii,"5711 East Aire Libre Avenue, Scottsdale, Az 85254",https://app.seniorplace.com/communities/show/1c3f7498-5d88-459f-ad4e-bbbf06e9e661,0.6404591104734577,a:1:{i:0;i:130;},
,Agave Care Home Of Scottsdale,"4833 East Marconi Avenue, Scottsdale, Az 85254",https://www.seniorly.com/assisted-living/arizona/scottsdale/agave-care-home-of-scottsdale,,Agape Senior Living Of Scottsdale,"8611 East Cholla Street, Scottsdale, Az 85260",https://app.seniorplace.com/communities/show/b1b6258e-a98d-4c5f-9328-8e403761d2d7,0.84125,a:1:{i:0;i:111;},
,Agave Manor,"5937 East Cactus Road, Scottsdale, Az 85254",https://www.seniorly.com/assisted-living/arizona/scottsdale/agave-manor,,Ashley Manor Senior Living,"9327 West Cory Lane, Boise, Id 83704",https://app.seniorplace.com/communities/show/99d554b3-73c1-4395-b84e-7d345b54bebb,0.653623188405797,a:1:{i:0;i:111;},
,Ageless Angels Alh 2,"783 East Gemini Place, Chandler, Az 85249",https://www.seniorly.com/assisted-living/arizona/chandler/ageless-angels-alh-2,,Ageless Angels Assisted Living 1,"6945 South Teresa Drive, Chandler, Az 85249",https://app.seniorplace.com/communities/show/c64e5bc2-ba0e-44ef-81fe-9c3411172b27,0.6964912280701755,a:1:{i:0;i:126;},
,Ahwatukee Adult Care Iii,"5135 East Half Moon Drive, Phoenix, Az 85044",https://www.seniorly.com/assisted-living/arizona/phoenix/ahwatukee-adult-care-iii,,Ahwatukee Comfort Care,"12813 South 40Th Place, Phoenix, Az 85044",https://app.seniorplace.com/communities/show/97f69d40-3882-40c6-a3ac-af282bcb25dd,0.6540296924708378,a:1:{i:0;i:107;},
,All Care Assisted,"18224 North 168Th Avenue, Surprise, Az 85374",https://www.seniorly.com/assisted-living/arizona/surprise/all-care-assisted,,Simple Living Assisted Home,"24445 North 168Th Lane, Surprise, Az 85387",https://app.seniorplace.com/communities/show/58cf7826-698b-48e0-aed0-ca504407531b,0.6195121951219512,a:1:{i:0;i:97;},
,Aloha Assisted Living,"8260 East Vicksburg Street, Tucson, Az 85710",https://www.seniorly.com/assisted-living/arizona/tucson/aloha-assisted-living-home-llc,,Aslan Assisted Living,"7642 East 38Th Street, Tucson, Az 85730",https://app.seniorplace.com/communities/show/85f71861-d390-4a60-83dd-f8d4e64c7d1e,0.6238461538461538,a:1:{i:0;i:99;},
,Aloha Assisted Living,"3414 North 81St Street, Scottsdale, Az 85251",https://www.seniorly.com/assisted-living/arizona/scottsdale/aloha-assisted-living-scottsdale,,Andara Senior Living,"11415 North 114Th Street, Scottsdale, Az 85259",https://app.seniorplace.com/communities/show/5479f5b2-f14c-4b5a-8e2f-96cda1294799,0.6210526315789474,a:1:{i:0;i:111;},
,Amandas Care Home,"8647 East Pampa Avenue, Mesa, Az 85212",https://www.seniorly.com/assisted-living/arizona/mesa/amanda-s-care-home,,Amandas Care Home Ii,"708 South Sabrina, Mesa, Az 85208",https://app.seniorplace.com/communities/show/54cf98d8-161a-4a71-bc5b-f516fe100e48,0.6551282051282051,a:1:{i:0;i:116;},
,Amber Lights,"6231 North Montebella Road, Tucson, Az 85704",https://www.seniorly.com/assisted-living/arizona/tucson/amber-lights,,Assisted Living Amber Hills,"34226 North 26Th Avenue, Phoenix, Az 85085",https://app.seniorplace.com/communities/show/45a053b8-b784-47ee-9400-fef0817dd57c,0.6233201581027668,a:1:{i:0;i:99;},
,Ambiance Al,"2101 East Everett Drive, Phoenix, Az 85022",https://www.seniorly.com/assisted-living/arizona/phoenix/ambiance-al,,Ambiance Assisted Living,"9534 West Bent Tree Drive, Peoria, Az 85383",https://app.seniorplace.com/communities/show/57844476-fb96-4c34-9ea4-7875039d255f,0.7466165413533834,a:1:{i:0;i:107;},
,Ambience Care Home,"8941 West Seldon Lane, Peoria, Az 85345",https://www.seniorly.com/assisted-living/arizona/peoria/ambience-care-home-peoria,,Ambiance Assisted Living,"9534 West Bent Tree Drive, Peoria, Az 85383",https://app.seniorplace.com/communities/show/57844476-fb96-4c34-9ea4-7875039d255f,0.8088414634146341,a:1:{i:0;i:130;},
,Ambience Care Home 2,"9022 West Alice Avenue, Peoria, Az 85345",https://www.seniorly.com/assisted-living/arizona/peoria/ambience-care-home-2,,Ambiance Assisted Living,"9534 West Bent Tree Drive, Peoria, Az 85383",https://app.seniorplace.com/communities/show/57844476-fb96-4c34-9ea4-7875039d255f,0.7261517615176152,a:1:{i:0;i:130;},
,American Dream Home,"702 East Orangewood Avenue, Phoenix, Az 85020",https://www.seniorly.com/assisted-living/arizona/phoenix/american-dream-home,,American Dream Home Ii,"29192 N 76Th Street, Scottsdale, Az 85266",https://app.seniorplace.com/communities/show/48602d15-be73-4199-9307-c618ecc82531,0.7119383825417201,"a:1:{i:0;s:3:""107"";}",207
,Anas Haven At Cedar,"143 West Cedar Drive, Chandler, Az 85248",https://www.seniorly.com/assisted-living/arizona/chandler/ana-s-haven-at-cedar,,Mays Haven,"1432 North Desoto Street, Chandler, Az 85224",https://app.seniorplace.com/communities/show/26f64fb1-3d30-43bb-a80c-c248b30ab0ea,0.6104989604989606,a:1:{i:0;i:126;},
,Angel Care Home,"2231 North 38Th Street, Phoenix, Az 85008",https://www.seniorly.com/assisted-living/arizona/phoenix/angel-care-home,,Angels Senior Care,"4403 East Gold Poppy Way, Phoenix, Az 85044",https://app.seniorplace.com/communities/show/866fe639-495c-4dfa-97eb-99194a9696ed,0.74490022172949,a:1:{i:0;i:107;},
,Angels Adult Group Home,"15462 South 47Th Place, Phoenix, Az 85044",https://www.seniorly.com/assisted-living/arizona/phoenix/angel-s-adult-group-home-llc,,San Judas Group Home,"7603 South 13Th Place, Phoenix, Az 85042",https://app.seniorplace.com/communities/show/e81cba98-005b-42c5-b03a-bf9f3a0dc5ca,0.716624764299183,a:1:{i:0;i:107;},
,Angelic Heart Assisted Living,"4949 West Erie Street, Chandler, Az 85226",https://www.seniorly.com/assisted-living/arizona/chandler/dignified-assisted-living-llc,,Caring Hearts Assisted Living,"2370 West Megan Street, Chandler, Az 85224",https://app.seniorplace.com/communities/show/0faf7fc8-48ed-4e21-90c6-8c54cf7d7173,0.706043956043956,a:1:{i:0;i:126;},
,Angels Assisted Living,"4496 East La Costa Drive, Chandler, Az 85249",https://www.seniorly.com/assisted-living/arizona/chandler/angels-assisted-living-home,,Angels Senior Care,"4403 East Gold Poppy Way, Phoenix, Az 85044",https://app.seniorplace.com/communities/show/866fe639-495c-4dfa-97eb-99194a9696ed,0.8636363636363635,a:1:{i:0;i:126;},
,Apollo Residential Assisted Living,"4719 West Harmont Drive, Glendale, Az 85302",https://www.seniorly.com/assisted-living/arizona/glendale/apollo-residential-assisted-living,,Alaga Residential Assisted Living,"24090 North 165Th Drive, Surprise, Az 85387",https://app.seniorplace.com/communities/show/b2fd9653-c269-4f0f-ba2f-ad9fd6ef1712,0.6649999999999999,a:1:{i:0;i:132;},
,Arcadia Assisted Care,"4912 North 45Th Place, Phoenix, Az 85018",https://www.seniorly.com/assisted-living/arizona/phoenix/arcadia-assisted-care,,Arcadia Home Care,"3112 North 34Th Street, Phoenix, Az 85018",https://app.seniorplace.com/communities/show/14a8787d-3de2-404f-8d7f-3f3a233df9f3,0.7824561403508772,a:1:{i:0;i:107;},
,Arcadia Grove Assisted Living,"4248 East Lewis Avenue, Phoenix, Az 85008",https://www.seniorly.com/assisted-living/arizona/phoenix/arcadia-grove-assisted-living-home,,Poplar Grove Assisted Living,"356 East Cleveland Avenue, Glenns Ferry, Id 83623",https://app.seniorplace.com/communities/show/221c726c-0e43-4259-afba-0eae984d07c6,0.6236097560975609,a:1:{i:0;i:107;},
,Arcadia Woods Assisted Living,"4654 East Holly Street, Phoenix, Az 85008",https://www.seniorly.com/assisted-living/arizona/phoenix/arcadia-woods-assisted-living,,Armada Care Homes,"1612 East Knoll Circle, Mesa, Az 85203",https://app.seniorplace.com/communities/show/77dece73-4254-409d-9c77-a0907cb7cff8,0.645045045045045,a:1:{i:0;i:107;},
,Archangel Assisted Living,"932 South Brentwood Place, Chandler, Az 85224",https://www.seniorly.com/assisted-living/arizona/chandler/archangel-assisted-living-inc,,Archangel Assisted Living Ii,"1442 East Ebony Drive, Chandler, Az 85286",https://app.seniorplace.com/communities/show/2afdb121-951b-4e29-993c-1317311318b3,0.74,a:1:{i:0;i:126;},
,Arizona Desert Falls,"2802 East Juniper Avenue, Phoenix, Az 85032",https://www.seniorly.com/assisted-living/arizona/phoenix/arizona-desert-falls,,Arizona Senior Life,"2134 East Palm Lane, Phoenix, Az 85006",https://app.seniorplace.com/communities/show/d1d15da3-949d-4773-a1c8-99383b7a72da,0.6429824561403509,a:1:{i:0;i:107;},
,Arizona Elderly Care Alh,"7848 North 4Th Place, Phoenix, Az 85020",https://www.seniorly.com/assisted-living/arizona/phoenix/arizona-elderly-care-alh,,Golden Care Ach,"7111 North 29Th Avenue, Phoenix, Az 85051",https://app.seniorplace.com/communities/show/b5f3d9c4-d711-4b3d-bb01-2ed0ae4eec16,0.6641025641025642,a:1:{i:0;i:107;},
,Arizona Pioneers Home,"300 South Mccormick Street, Prescott, Az 86303",https://www.seniorly.com/assisted-living/arizona/prescott/arizona-pioneers-home,,Arizona Premier Home Care,"15696 West Meadowbrook Avenue, Goodyear, Az 85395",https://app.seniorplace.com/communities/show/ffb65168-8aa2-46c4-8929-076998a27993,0.629891304347826,a:1:{i:0;i:101;},
,Arizona Premier Adult Care Ii,"9716 East Pampa Avenue, Mesa, Az 85212",https://www.seniorly.com/assisted-living/arizona/mesa/arizona-premier-adult-care-ii-llc,,Arizona Premier Home Care,"15696 West Meadowbrook Avenue, Goodyear, Az 85395",https://app.seniorplace.com/communities/show/ffb65168-8aa2-46c4-8929-076998a27993,0.7044444444444444,a:1:{i:0;i:116;},
,Arizona Royal Care Home,"9823 East Jenan Drive, Scottsdale, Az 85260",https://www.seniorly.com/assisted-living/arizona/scottsdale/arizona-royal-care-home-llc,,Arizona Royal Ranch,"14350 West Crocus Drive, Surprise, Az 85379",https://app.seniorplace.com/communities/show/dcb212c7-f792-4e25-a27a-31cdc342f71b,0.7108552631578947,a:1:{i:0;i:111;},
,Arizona Sunset Assisted Living,"35605 North Moyes Road, Queen Creek, Az 85142",https://www.seniorly.com/assisted-living/arizona/queen-creek/arizona-sunset-assisted-living,,Sedona Sunset Assisted Living,"6442 North Treasure Drive, Tucson, Az 85704",https://app.seniorplace.com/communities/show/10485284-f445-4608-8a5d-d0e86c71b626,0.6899470899470899,a:1:{i:0;i:104;},
,Ark Of Angel Assisted Living,"3841 East Isabella Avenue, Mesa, Az 85206",https://www.seniorly.com/assisted-living/arizona/mesa/ark-of-angel-assisted-living,,Annas Angels Assisted Living,"4670 West Aire Libre Avenue, Glendale, Az 85306",https://app.seniorplace.com/communities/show/90db9655-154a-485b-8fa3-ffdffcecbbfe,0.6362318840579709,a:1:{i:0;i:116;},
,Ark Of Life Memory Care,"4341 West Shaw Butte Drive, Glendale, Az 85304",https://www.seniorly.com/assisted-living/arizona/glendale/ark-of-life-memory-care,,Az Life Assisted Living,"9574 West Albert Lane, Peoria, Az 85382",https://app.seniorplace.com/communities/show/052f813b-e130-4a65-b9e8-330366c22580,0.6885714285714285,a:1:{i:0;i:132;},
,Armada Care Homes,"10038 East Glencove Circle, Mesa, Az 85207",https://www.seniorly.com/assisted-living/arizona/mesa/armada-care-homes-mesa,,Armada Care Homes,"1612 East Knoll Circle, Mesa, Az 85203",https://app.seniorplace.com/communities/show/77dece73-4254-409d-9c77-a0907cb7cff8,0.9214285714285714,a:1:{i:0;i:116;},
,Arrowhead Senior Living,"7886 West Piute Avenue, Glendale, Az 85308",https://www.seniorly.com/assisted-living/arizona/glendale/arrowhead-senior-living,,Arrowhead Senior Living I I,"6958 West Kristal Way, Glendale, Az 85308",https://app.seniorplace.com/communities/show/227a1dcf-7550-494d-ab23-1f2df2d1635b,0.7765734265734267,a:1:{i:0;i:132;},
,Arrowhead Senior Living Ii,"6958 West Kristal Way, Glendale, Az 85308",https://www.seniorly.com/assisted-living/arizona/glendale/arrowhead-senior-living-ii,,Arrowhead Senior Living I I,"6958 West Kristal Way, Glendale, Az 85308",https://app.seniorplace.com/communities/show/227a1dcf-7550-494d-ab23-1f2df2d1635b,1.022,a:1:{i:0;i:132;},
,Ashbrook Home Care,"910 South Ashbrook, Mesa, Az 85204",https://www.seniorly.com/assisted-living/arizona/mesa/ashbrook-home-care,,Aj Homecare,"10280 South Hale Drive, Mesa, Az 85212",https://app.seniorplace.com/communities/show/bb541aed-63b0-4474-a454-37105b39d2ee,0.7111369990680336,a:1:{i:0;i:116;},
,Ashlee Care,"4902 West Beverly Lane, Glendale, Az 85306",https://www.seniorly.com/assisted-living/arizona/glendale/ashlee-care,,Ashley Manor Senior Living,"9327 West Cory Lane, Boise, Id 83704",https://app.seniorplace.com/communities/show/99d554b3-73c1-4395-b84e-7d345b54bebb,0.6977673325499412,a:1:{i:0;i:132;},
,Ashton Gardens Assisted Living,"4525 East Decatur Street, Mesa, Az 85205",https://www.seniorly.com/assisted-living/arizona/mesa/ashton-gardens-assisted-living-llc,,Spring Gardens Senior Living,"2654 East Red Cliffs Drive,, Street George, Ut 84790",https://app.seniorplace.com/communities/show/9d27742e-24ee-4abe-a591-4fa37af60d27,0.6395348837209303,a:1:{i:0;i:116;},
,Assisted Living At Mountain Vista,"12823 North 65Th Place, Scottsdale, Az 85254",https://www.seniorly.com/assisted-living/arizona/scottsdale/assisted-living-at-mountain-vista,,Mountain Vista Assisted Living Memory Care,"11830 West 49Th Avenue, Wheat Ridge, Co 80033",https://app.seniorplace.com/communities/show/5b86afcc-2161-4331-b831-a4e578048410,0.8105263157894737,a:1:{i:0;i:111;},
,Asterion Acres,"7008 North Asterion Lane, Tucson, Az 85741",https://www.seniorly.com/assisted-living/arizona/tucson/asterion-acres-llc,,Asterion Acres,"7012 North Asterion Lane, Tucson, Az 85741",https://app.seniorplace.com/communities/show/1bbe84ad-613e-436c-9281-e820ca816acc,1.0227272727272727,a:1:{i:0;i:99;},
,Avana Assisted Living,"44 West Knight Lane, Tempe, Az 85284",https://www.seniorly.com/assisted-living/arizona/tempe/avana-assisted-living,,Assisted Living Of Arvada,"6845 Newland Street, Arvada, Co 80003",https://app.seniorplace.com/communities/show/2aaceff7-dc9e-4198-998f-1711d3309974,0.602840909090909,a:1:{i:0;i:112;},
,Avista Senior Living Apache Junction,"675 West Broadway Avenue, Apache Junction, Az 85120",https://www.seniorly.com/assisted-living/arizona/apache-junction/avista-senior-living-apache-junction,,Visions Senior Living At Apache Junction 2,"1510 East Broadway Avenue, Apache Junction, Az 85119",https://app.seniorplace.com/communities/show/f90f0f4d-687c-4deb-a5ce-69c2e26e5865,0.8592006900517539,a:1:{i:0;i:135;},
,Avista Senior Living North Mountain,"350 East Eva Street, Phoenix, Az 85020",https://www.seniorly.com/assisted-living/arizona/phoenix/avista-senior-living-north-mountain,,Haven Springs At North Phoenix,"4350 East Saint John Road, Phoenix, Az 85032",https://app.seniorplace.com/communities/show/27dac9cc-b86b-45b8-818a-141f310c55e1,0.6320175438596491,a:1:{i:0;i:107;},
,Azalea Assisted Living,"3281 East Azalea Drive, Gilbert, Az 85298",https://www.seniorly.com/assisted-living/arizona/gilbert/azalea-assisted-living,,Azalea Home,"2901 East North Lane, Phoenix, Az 85028",https://app.seniorplace.com/communities/show/48d488fb-9a48-4b5b-9c88-08d76dd37fe4,0.6400635930047696,a:1:{i:0;i:142;},
,B H Adult Care Home,"7623 South Kenwood Lane, Tempe, Az 85284",https://www.seniorly.com/assisted-living/arizona/tempe/b-h-adult-care-home,,Bell Adult Care Home,"5343 East Woodridge Drive, Scottsdale, Az 85254",https://app.seniorplace.com/communities/show/6872b0bf-3611-4992-a323-5dfe48a39015,0.6553243574051407,a:1:{i:0;i:112;},
,B And H Adult Care Home,"1884 East Greenway Drive, Tempe, Az 85282",https://www.seniorly.com/assisted-living/arizona/tempe/b-and-h-adult-care-home,,Bell Adult Care Home,"5343 East Woodridge Drive, Scottsdale, Az 85254",https://app.seniorplace.com/communities/show/6872b0bf-3611-4992-a323-5dfe48a39015,0.6872180451127818,a:1:{i:0;i:112;},
,Baraka At Rosegardens Ii Assisted Living,"10702 East Nido Avenue, Mesa, Az 85209",https://www.seniorly.com/assisted-living/arizona/mesa/baraka-at-rosegardens-ii-assisted-living,,Baraka At Rosegarden Assisted Living,"10435 East Monterey Avenue, Mesa, Az 85209",https://app.seniorplace.com/communities/show/1ce2f260-50d6-4d2a-bced-c01dfd4e15ae,0.8620300751879699,a:1:{i:0;i:116;},
,Beehive Homes Of Gilbert,"4423 East Guadalupe Road, Gilbert, Az 85234",https://www.seniorly.com/assisted-living/arizona/gilbert/beehive-homes-of-gilbert,,Beehive Homes Of Sierra Vista,"4110 East Anderson Road, Sierra Vista, Az 85650",https://app.seniorplace.com/communities/show/a04d19e6-b5c9-457c-97a4-f37b533cf0cf,0.7175655616031668,a:1:{i:0;i:142;},
,Beehive Homes Of Marana,"6180 West Mamie Kai Drive, Tucson, Az 85743",https://www.seniorly.com/assisted-living/arizona/tucson/beehive-homes-of-marana,,Beehive Homes Of Magna,"3346 South 8000 West, Magna, Ut 84044",https://app.seniorplace.com/communities/show/b5725a65-b438-4a75-906f-2834de42dd63,0.7604395604395604,a:1:{i:0;i:99;},
,Bella Amore Assisted Living,"3530 West Wood Drive, Phoenix, Az 85029",https://www.seniorly.com/assisted-living/arizona/phoenix/bella-amore-assisted-living,,Bellaire Assisted Living,"15350 North 29Th Street, Phoenix, Az 85032",https://app.seniorplace.com/communities/show/76a0cbde-db3e-4b85-b9ec-796d666c78dc,0.6657894736842105,a:1:{i:0;i:107;},
,Bella Vista Assisted Living,"7244 East Fairview Avenue, Mesa, Az 85208",https://www.seniorly.com/assisted-living/arizona/mesa/bella-vista-assisted-living-home-llc,,Bella Vita Assisted Living,"1800 East Indigo Drive, Chandler, Az 85286",https://app.seniorplace.com/communities/show/50b93b87-9874-48eb-b597-dd19c0a82d2f,0.7837398373983739,a:1:{i:0;i:116;},
,Bella Vista Senior Living,"1825 West Emelita Avenue, Mesa, Az 85202",https://www.seniorly.com/assisted-living/arizona/mesa/bella-vista-senior-living,,Bella Vita Assisted Living,"1800 East Indigo Drive, Chandler, Az 85286",https://app.seniorplace.com/communities/show/50b93b87-9874-48eb-b597-dd19c0a82d2f,0.8016666666666666,a:1:{i:0;i:116;},
,Best Care Home Of Moon Valley,"52 West Moon Valley Drive, Phoenix, Az 85023",https://www.seniorly.com/assisted-living/arizona/phoenix/best-care-home-of-moon-valley,,West Valley Care Home,"8546 West Joan De Arc Avenue, Peoria, Az 85381",https://app.seniorplace.com/communities/show/a1213662-c08a-449b-9697-d3799fb55fd6,0.6717100078802206,a:1:{i:0;i:107;},
,Best Care Home Of Moon Valley,"44 West Moon Valley Drive, Phoenix, Az 85023",https://www.seniorly.com/assisted-living/arizona/phoenix/best-care-home-of-moon-valley-llc-phoenix,,West Valley Care Home,"8546 West Joan De Arc Avenue, Peoria, Az 85381",https://app.seniorplace.com/communities/show/a1213662-c08a-449b-9697-d3799fb55fd6,0.6717100078802206,a:1:{i:0;i:107;},
,Best Of Europe Adult Home Care,"1632 East Coconino Street, Cottonwood, Az 86326",https://www.seniorly.com/assisted-living/arizona/cottonwood/best-of-europe-adult-home-care-llc,,Lopez Adult Home Care,"6010 East Wendrew Lane, Tucson, Az 85711",https://app.seniorplace.com/communities/show/d8937212-891d-4226-9529-0fbbd8ee9fc7,0.6858739837398373,a:1:{i:0;i:134;},
,Better Life Assisted Living,"4086 South Birch Street, Chandler, Az 85249",https://www.seniorly.com/assisted-living/arizona/chandler/better-life-assisted-living-llc,,Better Life Assisted Living 2,"7452 East Onza Avenue, Mesa, Az 85212",https://app.seniorplace.com/communities/show/dd05f5d7-78da-4004-9d82-c48139c03fb3,0.7065315315315315,a:1:{i:0;i:126;},
,Better Living Carehome,"9321 East Carmel Avenue, Mesa, Az 85208",https://www.seniorly.com/assisted-living/arizona/mesa/better-living-carehome-llc,,Better Living Home,"3016 East Blue Ridge Place, Chandler, Az 85249",https://app.seniorplace.com/communities/show/c74ca5e4-b33e-4b9d-83df-605d66260b64,0.7834883720930232,a:1:{i:0;i:116;},
,Better Senior Carehome,"1151 West 20Th Avenue, Apache Junction, Az 85120",https://www.seniorly.com/assisted-living/arizona/apache-junction/better-senior-carehome-llc,,Sweetwater Senior Living Home,"7924 East Sweetwater Avenue, Scottsdale, Az 85260",https://app.seniorplace.com/communities/show/61fd6263-b8e1-49a0-b8e4-167d56f0749b,0.6813186813186813,a:1:{i:0;i:135;},
,Biltmore Assisted Living,"5100 North 24Th Street, Phoenix, Az 85016",https://www.seniorly.com/assisted-living/arizona/phoenix/biltmore-assisted-living-llc,,Bellaire Assisted Living,"15350 North 29Th Street, Phoenix, Az 85032",https://app.seniorplace.com/communities/show/76a0cbde-db3e-4b85-b9ec-796d666c78dc,0.6432432432432433,a:1:{i:0;i:107;},
,Blessed Assisted Living,"10714 East Nido Avenue, Mesa, Az 85209",https://www.seniorly.com/assisted-living/arizona/mesa/blessed-assisted-living-home,,Blessed Assisted Living Llc Mesa,"10720 East Nido Avenue, Mesa, Az 85209",https://app.seniorplace.com/communities/show/70650f6f-5d94-4414-91ad-de770fb2c9e3,0.8342105263157895,a:1:{i:0;i:116;},
,Blissful Living Home,"20706 North 74Th Lane, Glendale, Az 85308",https://www.seniorly.com/assisted-living/arizona/glendale/blissful-living-home,,Leisure Living,"507 North Nantucket Court, Chandler, Az 85225",https://app.seniorplace.com/communities/show/3b6eccf1-1fb1-4ab9-b51a-f24efa0aa880,0.6139167862266858,a:1:{i:0;i:132;},
